fid,COD_SEC,Densidad,Edad_Prome,area_m2,renta_med_,renta_me_1,pob_sec_to,per_hog_me,area_troci,porcentaje,hog_sec,%una_mujer,%un_hombre,%una_muj_1,%un_homb_1,%una_muje_,%un_hombr_,%dos_adult,%dos_adul_,%dos_adu_1,%dos_adu_2,%dos_adu_3,%dos_adu_4,%dos_adu_5,%dos_adu_6,%tres_adul,%dos_adu_7,%dos_adu_8,%dos_adu_9,%cuatro_ad,%cinco_o_m,%hogar_15_,%hogar_con,%troc_sec,hog_troc,pob_troc,%pob_15,%pob_65,%pob_ext
1862,"15099",451.537582190000023,43.790441180000002,36169.461999999999534,"13430","35420","1497",2.635563380000000,36169.462,0.046,"610",0.085,0.090,0.136,0.026,0.013,0.002,0.126,0.097,0.044,0.020,0.002,0.039,10.000,0.010,0.120,0.036,0.003,0.000,0.048,0.084,0.003,0.000,1.000,"610","1497",0.107,0.180,0.325
1862,"15099",451.537582190000023,43.790441180000002,36169.461999999999534,"13430","35420","1497",2.635563380000000,36169.462,0.046,"610",0.085,0.090,0.136,0.026,0.013,0.002,0.126,0.097,0.044,0.020,0.002,0.039,10.000,0.010,0.120,0.036,0.003,0.000,0.048,0.084,0.003,0.000,1.000,"610","1497",0.107,0.180,0.325
1863,"15100",464.734952910000004,45.075083429999999,19358.421999999998661,"13897","32999","816",2.365217391000000,19358.422,0.025,"373",0.126,0.099,0.139,0.038,0.021,0.000,0.129,0.099,0.054,0.011,0.005,0.029,5.000,0.005,0.083,0.016,0.019,0.000,0.048,0.064,0.000,0.000,1.000,"373","816",0.113,0.198,0.318
1863,"15100",464.734952910000004,45.075083429999999,19358.421999999998661,"13897","32999","816",2.365217391000000,19358.422,0.025,"373",0.126,0.099,0.139,0.038,0.021,0.000,0.129,0.099,0.054,0.011,0.005,0.029,5.000,0.005,0.083,0.016,0.019,0.000,0.048,0.064,0.000,0.000,1.000,"373","816",0.113,0.198,0.318
1863,"15100",464.734952910000004,45.075083429999999,19358.421999999998661,"13897","32999","816",2.365217391000000,19358.422,0.025,"373",0.126,0.099,0.139,0.038,0.021,0.000,0.129,0.099,0.054,0.011,0.005,0.029,5.000,0.005,0.083,0.016,0.019,0.000,0.048,0.064,0.000,0.000,1.000,"373","816",0.113,0.198,0.318
1864,"15101",497.461178860000018,44.145516069999999,23777.916000000001077,"13799","34185","1097",2.448660714000000,23777.916,0.030,"475",0.116,0.093,0.126,0.029,0.013,0.002,0.149,0.099,0.061,0.015,0.006,0.055,5.000,0.004,0.084,0.021,0.004,0.006,0.038,0.065,0.000,0.002,1.000,"475","1097",0.122,0.188,0.266
1864,"15101",497.461178860000018,44.145516069999999,23777.916000000001077,"13799","34185","1097",2.448660714000000,21326.930,0.027,"475",0.116,0.093,0.126,0.029,0.013,0.002,0.149,0.099,0.061,0.015,0.006,0.055,5.000,0.004,0.084,0.021,0.004,0.006,0.038,0.065,0.000,0.002,0.897,"426","984",0.122,0.188,0.266
1864,"15101",497.461178860000018,44.145516069999999,23777.916000000001077,"13799","34185","1097",2.448660714000000,23777.916,0.030,"475",0.116,0.093,0.126,0.029,0.013,0.002,0.149,0.099,0.061,0.015,0.006,0.055,5.000,0.004,0.084,0.021,0.004,0.006,0.038,0.065,0.000,0.002,1.000,"475","1097",0.122,0.188,0.266
1865,"15102",597.928366119999964,45.041114059999998,18929.046999999998661,"15108","36069","1066",2.384787472000000,18920.981,0.024,"461",0.095,0.098,0.132,0.024,0.015,0.004,0.139,0.111,0.037,0.043,0.004,0.050,4.000,0.004,0.078,0.041,0.007,0.000,0.052,0.056,0.000,0.000,1.000,"461","1066",0.117,0.187,0.193
1865,"15102",597.928366119999964,45.041114059999998,18929.046999999998661,"15108","36069","1066",2.384787472000000,16068.135,0.020,"461",0.095,0.098,0.132,0.024,0.015,0.004,0.139,0.111,0.037,0.043,0.004,0.050,4.000,0.004,0.078,0.041,0.007,0.000,0.052,0.056,0.000,0.000,0.849,"391","905",0.117,0.187,0.193
1865,"15102",597.928366119999964,45.041114059999998,18929.046999999998661,"15108","36069","1066",2.384787472000000,18925.882,0.024,"461",0.095,0.098,0.132,0.024,0.015,0.004,0.139,0.111,0.037,0.043,0.004,0.050,4.000,0.004,0.078,0.041,0.007,0.000,0.052,0.056,0.000,0.000,1.000,"461","1066",0.117,0.187,0.193
1866,"15103",569.984015999999997,44.857962700000002,24474.590000000000146,"14884","34469","1331",2.318815331000000,24474.590,0.031,"609",0.126,0.107,0.120,0.039,0.021,0.003,0.154,0.094,0.051,0.018,0.002,0.053,4.000,0.000,0.066,0.038,0.002,0.003,0.041,0.054,0.000,0.002,1.000,"609","1331",0.093,0.183,0.228
1866,"15103",569.984015999999997,44.857962700000002,24474.590000000000146,"14884","34469","1331",2.318815331000000,24474.590,0.031,"609",0.126,0.107,0.120,0.039,0.021,0.003,0.154,0.094,0.051,0.018,0.002,0.053,4.000,0.000,0.066,0.038,0.002,0.003,0.041,0.054,0.000,0.002,1.000,"609","1331",0.093,0.183,0.228
1866,"15103",569.984015999999997,44.857962700000002,24474.590000000000146,"14884","34469","1331",2.318815331000000,24474.590,0.031,"609",0.126,0.107,0.120,0.039,0.021,0.003,0.154,0.094,0.051,0.018,0.002,0.053,4.000,0.000,0.066,0.038,0.002,0.003,0.041,0.054,0.000,0.002,1.000,"609","1331",0.093,0.183,0.228
1867,"15105",481.319111379999981,47.040822990000002,31831.520000000000437,"15327","33975","1504",2.211764706000000,31831.520,0.041,"711",0.131,0.108,0.155,0.034,0.014,0.000,0.156,0.104,0.037,0.015,0.004,0.045,13.000,0.003,0.070,0.017,0.006,0.000,0.038,0.045,0.000,0.000,1.000,"711","1504",0.082,0.221,0.221
1867,"15105",481.319111379999981,47.040822990000002,31831.520000000000437,"15327","33975","1504",2.211764706000000,31831.520,0.041,"711",0.131,0.108,0.155,0.034,0.014,0.000,0.156,0.104,0.037,0.015,0.004,0.045,13.000,0.003,0.070,0.017,0.006,0.000,0.038,0.045,0.000,0.000,1.000,"711","1504",0.082,0.221,0.221
1867,"15105",481.319111379999981,47.040822990000002,31831.520000000000437,"15327","33975","1504",2.211764706000000,31831.520,0.041,"711",0.131,0.108,0.155,0.034,0.014,0.000,0.156,0.104,0.037,0.015,0.004,0.045,13.000,0.003,0.070,0.017,0.006,0.000,0.038,0.045,0.000,0.000,1.000,"711","1504",0.082,0.221,0.221
1868,"15106",591.445866349999960,43.863286260000002,26361.365000000001601,"13150","36389","1537",2.804744526000000,26361.365,0.034,"592",0.084,0.076,0.125,0.029,0.010,0.000,0.160,0.115,0.052,0.020,0.008,0.054,10.000,0.007,0.088,0.010,0.000,0.003,0.044,0.096,0.000,0.000,1.000,"592","1537",0.110,0.192,0.298
1868,"15106",591.445866349999960,43.863286260000002,26361.365000000001601,"13150","36389","1537",2.804744526000000,26361.365,0.034,"592",0.084,0.076,0.125,0.029,0.010,0.000,0.160,0.115,0.052,0.020,0.008,0.054,10.000,0.007,0.088,0.010,0.000,0.003,0.044,0.096,0.000,0.000,1.000,"592","1537",0.110,0.192,0.298
1868,"15106",591.445866349999960,43.863286260000002,26361.365000000001601,"13150","36389","1537",2.804744526000000,26361.365,0.034,"592",0.084,0.076,0.125,0.029,0.010,0.000,0.160,0.115,0.052,0.020,0.008,0.054,10.000,0.007,0.088,0.010,0.000,0.003,0.044,0.096,0.000,0.000,1.000,"592","1537",0.110,0.192,0.298
1869,"15108",409.508117850000019,46.611111110000003,25292.572000000000116,"15531","36728","996",2.349056604000000,9254.939,0.012,"440",0.114,0.098,0.141,0.039,0.007,0.009,0.132,0.136,0.027,0.018,0.005,0.041,4.000,0.005,0.080,0.018,0.000,0.000,0.050,0.073,0.000,0.000,0.366,"161","365",0.091,0.237,0.243
1869,"15108",409.508117850000019,46.611111110000003,25292.572000000000116,"15531","36728","996",2.349056604000000,25292.572,0.032,"440",0.114,0.098,0.141,0.039,0.007,0.009,0.132,0.136,0.027,0.018,0.005,0.041,4.000,0.005,0.080,0.018,0.000,0.000,0.050,0.073,0.000,0.000,1.000,"440","996",0.091,0.237,0.243
1869,"15108",409.508117850000019,46.611111110000003,25292.572000000000116,"15531","36728","996",2.349056604000000,8675.910,0.011,"440",0.114,0.098,0.141,0.039,0.007,0.009,0.132,0.136,0.027,0.018,0.005,0.041,4.000,0.005,0.080,0.018,0.000,0.000,0.050,0.073,0.000,0.000,0.343,"151","342",0.091,0.237,0.243
1870,"15109",392.470849499999986,45.817757010000001,38196.127999999996973,"17286","39958","1462",2.291536050000000,38196.128,0.049,"666",0.128,0.099,0.099,0.038,0.017,0.000,0.164,0.125,0.060,0.018,0.006,0.051,12.000,0.006,0.074,0.029,0.002,0.003,0.029,0.036,0.000,0.002,1.000,"666","1462",0.098,0.209,0.173
1871,"15110",236.826915020000001,44.093664660000002,77369.947000000000116,"14650","31885","1709",2.174300254000000,16101.608,0.021,"843",0.141,0.114,0.122,0.038,0.015,0.005,0.159,0.100,0.062,0.028,0.004,0.042,15.000,0.002,0.069,0.013,0.001,0.004,0.025,0.039,0.000,0.000,0.208,"175","355",0.109,0.190,0.246
1871,"15110",236.826915020000001,44.093664660000002,77369.947000000000116,"14650","31885","1709",2.174300254000000,76881.457,0.098,"843",0.141,0.114,0.122,0.038,0.015,0.005,0.159,0.100,0.062,0.028,0.004,0.042,15.000,0.002,0.069,0.013,0.001,0.004,0.025,0.039,0.000,0.000,0.994,"838","1699",0.109,0.190,0.246
1871,"15110",236.826915020000001,44.093664660000002,77369.947000000000116,"14650","31885","1709",2.174300254000000,16084.154,0.020,"843",0.141,0.114,0.122,0.038,0.015,0.005,0.159,0.100,0.062,0.028,0.004,0.042,15.000,0.002,0.069,0.013,0.001,0.004,0.025,0.039,0.000,0.000,0.208,"175","355",0.109,0.190,0.246
1872,"15111",716.830326480000053,46.539529909999999,13066.950999999999112,"18277","40320","880",2.211055276000000,13066.951,0.017,"421",0.119,0.088,0.143,0.029,0.021,0.005,0.154,0.119,0.045,0.031,0.002,0.043,6.000,0.000,0.093,0.038,0.002,0.000,0.029,0.026,0.000,0.000,1.000,"421","880",0.105,0.241,0.183
1873,"15112",458.974339530000009,44.510800510000003,34318.705000000001746,"15791","38128","1485",2.391304348000000,34094.120,0.043,"644",0.109,0.110,0.101,0.023,0.009,0.002,0.154,0.126,0.059,0.031,0.006,0.053,5.000,0.008,0.079,0.023,0.003,0.002,0.034,0.061,0.000,0.000,0.993,"639","1475",0.113,0.186,0.245
1874,"15113",437.723513900000000,45.102354480000002,34956.038000000000466,"16760","37834","1396",2.255250404000000,7987.243,0.010,"673",0.134,0.104,0.105,0.036,0.010,0.004,0.171,0.105,0.052,0.025,0.003,0.048,6.000,0.006,0.073,0.034,0.003,0.000,0.028,0.049,0.000,0.000,0.228,"153","318",0.096,0.193,0.244
1874,"15113",437.723513900000000,45.102354480000002,34956.038000000000466,"16760","37834","1396",2.255250404000000,34956.038,0.045,"673",0.134,0.104,0.105,0.036,0.010,0.004,0.171,0.105,0.052,0.025,0.003,0.048,6.000,0.006,0.073,0.034,0.003,0.000,0.028,0.049,0.000,0.000,1.000,"673","1396",0.096,0.193,0.244
1875,"15114",305.815338880000013,46.187435100000002,31512.391999999999825,"16978","37556","933",2.195294118000000,31512.392,0.040,"442",0.118,0.122,0.129,0.041,0.025,0.007,0.147,0.133,0.034,0.020,0.005,0.054,1.000,0.007,0.052,0.023,0.005,0.005,0.027,0.043,0.000,0.002,1.000,"442","933",0.101,0.225,0.226
1876,"15115",295.030460989999995,47.156888420000001,64751.997999999999593,"18573","41085","1812",2.220588235000000,53308.410,0.068,"855",0.110,0.094,0.129,0.048,0.020,0.004,0.130,0.138,0.049,0.023,0.005,0.053,17.000,0.001,0.077,0.034,0.001,0.000,0.026,0.039,0.000,0.001,0.823,"704","1491",0.095,0.240,0.161
1876,"15115",295.030460989999995,47.156888420000001,64751.997999999999593,"18573","41085","1812",2.220588235000000,64751.998,0.082,"855",0.110,0.094,0.129,0.048,0.020,0.004,0.130,0.138,0.049,0.023,0.005,0.053,17.000,0.001,0.077,0.034,0.001,0.000,0.026,0.039,0.000,0.001,1.000,"855","1812",0.095,0.240,0.161
1877,"15116",494.477474439999980,46.423605150000000,23577.273000000001048,"16374","38746","1093",2.345493562000000,7521.940,0.010,"491",0.096,0.104,0.118,0.045,0.014,0.004,0.147,0.130,0.053,0.020,0.004,0.029,10.000,0.006,0.069,0.035,0.002,0.000,0.045,0.059,0.000,0.000,0.319,"157","349",0.102,0.221,0.208
1877,"15116",494.477474439999980,46.423605150000000,23577.273000000001048,"16374","38746","1093",2.345493562000000,23577.273,0.030,"491",0.096,0.104,0.118,0.045,0.014,0.004,0.147,0.130,0.053,0.020,0.004,0.029,10.000,0.006,0.069,0.035,0.002,0.000,0.045,0.059,0.000,0.000,1.000,"491","1093",0.102,0.221,0.208
1878,"15117",860.893811059999962,45.625085439999999,17006.260999999998603,"14411","32657","1363",2.256622517000000,17006.261,0.022,"652",0.107,0.120,0.146,0.029,0.020,0.005,0.143,0.137,0.046,0.020,0.003,0.032,7.000,0.003,0.067,0.020,0.002,0.003,0.034,0.054,0.000,0.000,1.000,"652","1363",0.103,0.214,0.274
1879,"15118",700.471035830000005,46.859477120000001,15300.773999999999432,"15706","32207","1008",2.082644628000000,13526.588,0.017,"527",0.127,0.137,0.142,0.055,0.023,0.000,0.159,0.101,0.046,0.008,0.006,0.044,7.000,0.004,0.046,0.036,0.000,0.002,0.027,0.025,0.002,0.000,0.884,"466","891",0.077,0.228,0.197
1880,"15119",733.842144179999991,46.922018350000002,16350.493000000000393,"15733","31156","1139",1.994746060000000,16350.493,0.021,"598",0.144,0.112,0.177,0.035,0.007,0.003,0.140,0.124,0.047,0.033,0.010,0.043,7.000,0.002,0.045,0.020,0.002,0.003,0.018,0.022,0.000,0.000,1.000,"598","1139",0.108,0.230,0.205
1881,"15120",979.416148339999950,47.100810539999998,10084.727999999999156,"14204","31415","918",2.201438849000000,10084.728,0.013,"442",0.138,0.077,0.170,0.041,0.011,0.000,0.113,0.136,0.043,0.020,0.002,0.043,2.000,0.000,0.075,0.025,0.009,0.002,0.038,0.052,0.000,0.000,1.000,"442","918",0.090,0.236,0.271
1882,"15121",859.941424040000015,48.330645160000003,8658.015999999999622,"17276","34552","679",1.997058824000000,8658.016,0.011,"368",0.114,0.098,0.182,0.035,0.014,0.000,0.168,0.144,0.043,0.019,0.000,0.054,4.000,0.008,0.046,0.014,0.005,0.003,0.019,0.022,0.000,0.000,1.000,"368","679",0.090,0.250,0.177
1883,"15122",174.080394640000009,47.166390040000003,69271.066000000006170,"17101","40271","1137",2.339506173000000,11740.874,0.015,"535",0.101,0.095,0.123,0.039,0.015,0.002,0.131,0.159,0.056,0.026,0.002,0.071,4.000,0.002,0.071,0.037,0.006,0.000,0.024,0.032,0.000,0.000,0.169,"90","192",0.100,0.243,0.177
1883,"15122",174.080394640000009,47.166390040000003,69271.066000000006170,"17101","40271","1137",2.339506173000000,20228.849,0.026,"535",0.101,0.095,0.123,0.039,0.015,0.002,0.131,0.159,0.056,0.026,0.002,0.071,4.000,0.002,0.071,0.037,0.006,0.000,0.024,0.032,0.000,0.000,0.292,"156","332",0.100,0.243,0.177
1885,"15124",124.575222850000003,45.375444840000000,90292.100000000005821,"16564","39980","1032",2.394431555000000,16546.494,0.021,"461",0.078,0.087,0.126,0.039,0.013,0.011,0.117,0.141,0.065,0.039,0.004,0.072,5.000,0.007,0.069,0.048,0.007,0.000,0.017,0.050,0.000,0.000,0.183,"84","189",0.117,0.223,0.182
1885,"15124",124.575222850000003,45.375444840000000,90292.100000000005821,"16564","39980","1032",2.394431555000000,34699.409,0.044,"461",0.078,0.087,0.126,0.039,0.013,0.011,0.117,0.141,0.065,0.039,0.004,0.072,5.000,0.007,0.069,0.048,0.007,0.000,0.017,0.050,0.000,0.000,0.384,"177","396",0.117,0.223,0.182
1885,"15124",124.575222850000003,45.375444840000000,90292.100000000005821,"16564","39980","1032",2.394431555000000,17364.405,0.022,"461",0.078,0.087,0.126,0.039,0.013,0.011,0.117,0.141,0.065,0.039,0.004,0.072,5.000,0.007,0.069,0.048,0.007,0.000,0.017,0.050,0.000,0.000,0.192,"89","198",0.117,0.223,0.182
1893,"15132",72.989194409999996,49.462587689999999,175906.690999999991618,"18057","44834","1272",2.549098196000000,81497.043,0.104,"514",0.062,0.072,0.117,0.043,0.010,0.004,0.115,0.175,0.047,0.037,0.004,0.072,7.000,0.004,0.095,0.029,0.004,0.002,0.054,0.039,0.002,0.000,0.463,"238","589",0.104,0.300,0.088
1905,"15147",70.639772760000000,47.164539009999999,199748.761999999987893,"27362","71678","1352",2.595009597000000,25783.451,0.033,"547",0.046,0.040,0.144,0.033,0.013,0.002,0.059,0.227,0.053,0.088,0.020,0.042,8.000,0.007,0.082,0.059,0.007,0.000,0.042,0.022,0.000,0.000,0.129,"71","174",0.164,0.287,0.052
1906,"15148",91.030454079999998,46.694335940000002,112571.220000000001164,"19977","46838","979",2.330952381000000,17504.593,0.022,"441",0.084,0.075,0.170,0.043,0.020,0.005,0.093,0.129,0.057,0.063,0.018,0.043,4.000,0.005,0.084,0.054,0.000,0.000,0.029,0.018,0.000,0.000,0.155,"68","152",0.152,0.235,0.098
1908,"15150",77.256769199999994,43.979790029999997,246759.133999999961816,"34765","90953","1820",2.800000000000000,32666.184,0.042,"691",0.074,0.094,0.106,0.032,0.017,0.004,0.098,0.158,0.043,0.061,0.026,0.043,13.000,0.010,0.091,0.049,0.006,0.001,0.022,0.038,0.007,0.000,0.132,"91","240",0.169,0.239,0.183
1909,"15151",115.633030239999997,45.124359699999999,152056.208000000013271,"28213","72619","1657",2.565015480000000,88076.188,0.112,"701",0.081,0.087,0.110,0.020,0.027,0.004,0.118,0.151,0.066,0.054,0.019,0.051,17.000,0.006,0.070,0.029,0.009,0.000,0.036,0.039,0.000,0.000,0.579,"406","959",0.156,0.231,0.178
1909,"15151",115.633030239999997,45.124359699999999,152056.208000000013271,"28213","72619","1657",2.565015480000000,123127.170,0.157,"701",0.081,0.087,0.110,0.020,0.027,0.004,0.118,0.151,0.066,0.054,0.019,0.051,17.000,0.006,0.070,0.029,0.009,0.000,0.036,0.039,0.000,0.000,0.810,"568","1342",0.156,0.231,0.178
1910,"15153",179.465511969999994,50.702279200000000,39144.427000000003318,"27828","67352","674",2.415770609000000,39144.427,0.050,"297",0.051,0.074,0.125,0.067,0.013,0.003,0.074,0.222,0.024,0.034,0.017,0.071,5.000,0.013,0.084,0.034,0.013,0.000,0.034,0.030,0.000,0.000,1.000,"297","674",0.108,0.332,0.063
1911,"15154",243.388145640000005,45.212121209999999,48846.207000000002154,"22191","51598","1159",2.331991952000000,48846.207,0.062,"510",0.102,0.076,0.127,0.039,0.027,0.004,0.131,0.135,0.059,0.057,0.006,0.055,9.000,0.008,0.073,0.024,0.004,0.002,0.024,0.027,0.000,0.002,1.000,"510","1159",0.146,0.239,0.124
1911,"15154",243.388145640000005,45.212121209999999,48846.207000000002154,"22191","51598","1159",2.331991952000000,24973.930,0.032,"510",0.102,0.076,0.127,0.039,0.027,0.004,0.131,0.135,0.059,0.057,0.006,0.055,9.000,0.008,0.073,0.024,0.004,0.002,0.024,0.027,0.000,0.002,0.511,"261","592",0.146,0.239,0.124
1912,"15155",131.263413009999994,46.374217770000001,121828.051999999996042,"32072","77135","1553",2.400309119000000,66061.934,0.084,"679",0.121,0.090,0.096,0.029,0.029,0.009,0.118,0.156,0.040,0.053,0.007,0.044,11.000,0.007,0.066,0.049,0.009,0.003,0.028,0.028,0.000,0.001,0.542,"368","842",0.138,0.239,0.106
1912,"15155",131.263413009999994,46.374217770000001,121828.051999999996042,"32072","77135","1553",2.400309119000000,121828.052,0.155,"679",0.121,0.090,0.096,0.029,0.029,0.009,0.118,0.156,0.040,0.053,0.007,0.044,11.000,0.007,0.066,0.049,0.009,0.003,0.028,0.028,0.000,0.001,1.000,"679","1553",0.138,0.239,0.106
1913,"15156",339.403933289999998,45.690313779999997,43224.620000000002619,"21141","47271","1416",2.236966825000000,15994.367,0.020,"673",0.120,0.104,0.120,0.033,0.021,0.004,0.135,0.141,0.062,0.046,0.007,0.042,6.000,0.003,0.074,0.030,0.000,0.003,0.015,0.027,0.000,0.003,0.370,"249","524",0.128,0.226,0.143
1913,"15156",339.403933289999998,45.690313779999997,43224.620000000002619,"21141","47271","1416",2.236966825000000,43224.620,0.055,"673",0.120,0.104,0.120,0.033,0.021,0.004,0.135,0.141,0.062,0.046,0.007,0.042,6.000,0.003,0.074,0.030,0.000,0.003,0.015,0.027,0.000,0.003,1.000,"673","1416",0.128,0.226,0.143
1914,"15157",60.279905659999997,44.596682459999997,175143.347000000008848,"27183","64129","1014",2.331034483000000,66128.785,0.084,"466",0.131,0.112,0.084,0.032,0.021,0.006,0.146,0.127,0.058,0.036,0.009,0.047,6.000,0.002,0.064,0.045,0.004,0.002,0.019,0.039,0.000,0.002,0.378,"176","383",0.114,0.199,0.152
1914,"15157",60.279905659999997,44.596682459999997,175143.347000000008848,"27183","64129","1014",2.331034483000000,27139.292,0.035,"466",0.131,0.112,0.084,0.032,0.021,0.006,0.146,0.127,0.058,0.036,0.009,0.047,6.000,0.002,0.064,0.045,0.004,0.002,0.019,0.039,0.000,0.002,0.155,"72","157",0.114,0.199,0.152
1915,"15158",87.926482550000003,44.061543579999999,171061.915000000008149,"29428","78514","1427",2.776264591000000,68103.093,0.087,"547",0.088,0.108,0.071,0.033,0.033,0.007,0.086,0.139,0.046,0.071,0.026,0.060,12.000,0.011,0.077,0.044,0.005,0.000,0.033,0.033,0.005,0.002,0.398,"218","568",0.168,0.211,0.148
1918,"15161",66.021293510000007,42.212351949999999,358324.356000000028871,"30985","95142","2351",3.177027027000000,162195.107,0.207,"764",0.055,0.054,0.073,0.033,0.014,0.005,0.084,0.148,0.041,0.050,0.039,0.063,14.000,0.013,0.093,0.071,0.017,0.005,0.039,0.079,0.003,0.004,0.453,"346","1065",0.149,0.176,0.073
1918,"15161",66.021293510000007,42.212351949999999,358324.356000000028871,"30985","95142","2351",3.177027027000000,21103.766,0.027,"764",0.055,0.054,0.073,0.033,0.014,0.005,0.084,0.148,0.041,0.050,0.039,0.063,14.000,0.013,0.093,0.071,0.017,0.005,0.039,0.079,0.003,0.004,0.059,"45","139",0.149,0.176,0.073
1919,"15162",158.487272259999997,47.967817900000000,120664.539000000004307,"30746","84684","1920",2.758620690000000,15734.360,0.020,"711",0.056,0.053,0.129,0.023,0.014,0.004,0.053,0.208,0.027,0.042,0.028,0.062,14.000,0.008,0.097,0.055,0.007,0.003,0.042,0.068,0.000,0.000,0.130,"92","250",0.127,0.295,0.068
1919,"15162",158.487272259999997,47.967817900000000,120664.539000000004307,"30746","84684","1920",2.758620690000000,83704.540,0.107,"711",0.056,0.053,0.129,0.023,0.014,0.004,0.053,0.208,0.027,0.042,0.028,0.062,14.000,0.008,0.097,0.055,0.007,0.003,0.042,0.068,0.000,0.000,0.694,"493","1332",0.127,0.295,0.068
1920,"15163",216.910680180000014,45.466475879999997,56423.345999999997730,"27063","73319","1218",2.712694878000000,55666.148,0.071,"457",0.046,0.037,0.142,0.037,0.011,0.011,0.085,0.144,0.053,0.046,0.020,0.081,10.000,0.020,0.077,0.072,0.011,0.007,0.037,0.042,0.000,0.000,0.987,"451","1202",0.140,0.224,0.057
1920,"15163",216.910680180000014,45.466475879999997,56423.345999999997730,"27063","73319","1218",2.712694878000000,56342.022,0.072,"457",0.046,0.037,0.142,0.037,0.011,0.011,0.085,0.144,0.053,0.046,0.020,0.081,10.000,0.020,0.077,0.072,0.011,0.007,0.037,0.042,0.000,0.000,0.999,"457","1217",0.140,0.224,0.057
1921,"15164",185.134596929999987,48.307909600000002,57405.067999999999302,"27277","74397","1043",2.716145833000000,57405.068,0.073,"391",0.046,0.031,0.136,0.031,0.005,0.005,0.077,0.205,0.026,0.041,0.046,0.064,5.000,0.018,0.087,0.061,0.018,0.003,0.031,0.056,0.000,0.003,1.000,"391","1043",0.137,0.296,0.057
1921,"15164",185.134596929999987,48.307909600000002,57405.067999999999302,"27277","74397","1043",2.716145833000000,36147.043,0.046,"391",0.046,0.031,0.136,0.031,0.005,0.005,0.077,0.205,0.026,0.041,0.046,0.064,5.000,0.018,0.087,0.061,0.018,0.003,0.031,0.056,0.000,0.003,0.630,"246","657",0.137,0.296,0.057
1922,"15165",277.306721740000000,48.645728640000002,35906.726000000002387,"28502","77675","997",2.739010989000000,35906.726,0.046,"374",0.043,0.029,0.142,0.024,0.008,0.005,0.053,0.243,0.035,0.064,0.021,0.056,7.000,0.016,0.091,0.064,0.013,0.000,0.027,0.045,0.000,0.000,1.000,"374","997",0.141,0.292,0.040
1923,"15166",460.426834799999995,46.886603999999998,18496.174999999999272,"27147","73660","851",2.710191083000000,18496.175,0.024,"321",0.031,0.031,0.184,0.022,0.016,0.009,0.028,0.240,0.025,0.062,0.053,0.050,5.000,0.003,0.081,0.050,0.016,0.003,0.031,0.050,0.000,0.000,1.000,"321","851",0.166,0.301,0.032
1924,"15167",182.071450840000011,46.667144219999997,57546.317999999999302,"34765","98221","1035",2.774798928000000,38033.140,0.048,"370",0.038,0.027,0.132,0.016,0.019,0.008,0.043,0.214,0.027,0.046,0.041,0.054,4.000,0.005,0.114,0.100,0.027,0.000,0.046,0.032,0.000,0.000,0.661,"245","684",0.155,0.284,0.050
1924,"15167",182.071450840000011,46.667144219999997,57546.317999999999302,"34765","98221","1035",2.774798928000000,23253.287,0.030,"370",0.038,0.027,0.132,0.016,0.019,0.008,0.043,0.214,0.027,0.046,0.041,0.054,4.000,0.005,0.114,0.100,0.027,0.000,0.046,0.032,0.000,0.000,0.404,"149","418",0.155,0.284,0.050
1925,"15168",261.174624699999981,45.282867340000003,64409.472999999998137,"27623","75567","1634",2.714285714000000,64409.473,0.082,"623",0.071,0.050,0.132,0.035,0.013,0.005,0.067,0.159,0.043,0.045,0.026,0.056,12.000,0.011,0.083,0.066,0.011,0.002,0.035,0.067,0.000,0.003,1.000,"623","1634",0.143,0.242,0.059
1926,"15170",196.993163299999992,44.808837660000002,105765.224000000001979,"29881","79952","2083",2.677377892000000,105765.224,0.135,"791",0.070,0.067,0.075,0.039,0.029,0.004,0.105,0.147,0.044,0.058,0.014,0.080,12.000,0.001,0.075,0.078,0.008,0.001,0.030,0.059,0.000,0.001,1.000,"791","2083",0.120,0.216,0.061
1927,"15171",314.736221069999999,44.087162650000003,43591.771999999997206,"14112","36092","1306",2.565815324000000,23938.904,0.030,"530",0.089,0.081,0.091,0.025,0.013,0.002,0.153,0.130,0.045,0.036,0.002,0.058,6.000,0.008,0.089,0.047,0.009,0.004,0.055,0.053,0.000,0.000,0.549,"291","717",0.109,0.195,0.156
1928,"15172",322.960783540000023,47.727102799999997,33154.843999999997322,"25656","68307","1056",2.659949622000000,11310.749,0.014,"405",0.049,0.042,0.109,0.030,0.007,0.005,0.062,0.225,0.049,0.052,0.022,0.064,5.000,0.005,0.109,0.077,0.012,0.000,0.035,0.035,0.000,0.000,0.341,"138","360",0.125,0.308,0.040
1928,"15172",322.960783540000023,47.727102799999997,33154.843999999997322,"25656","68307","1056",2.659949622000000,33154.844,0.042,"405",0.049,0.042,0.109,0.030,0.007,0.005,0.062,0.225,0.049,0.052,0.022,0.064,5.000,0.005,0.109,0.077,0.012,0.000,0.035,0.035,0.000,0.000,1.000,"405","1056",0.125,0.308,0.040
1929,"15173",155.846515280000006,44.371271589999999,122709.027000000001863,"25906","72178","1861",2.798496241000000,65761.058,0.084,"698",0.050,0.062,0.087,0.037,0.023,0.011,0.076,0.172,0.039,0.066,0.027,0.070,15.000,0.010,0.086,0.072,0.010,0.004,0.020,0.056,0.000,0.000,0.536,"374","997",0.157,0.220,0.051
