fid,COD_SEC,Densidad,Edad_Prome,Proporcion,Proporci_1,Proporci_2,Indice_env,Indice_juv,Indice_dep,Indice_est,Indice_ree,Razon_prog,Proporci_3,Prop_inmig,Proporci_4,area_m2,renta_med_persona,renta_med_hog,pob_sec_tot,per_hog_med,mapa_hogares_composici,mapa_hogares_una_mujer_,mapa_hogares_un_hombre_,mapa_hogares_una_mujer1,mapa_hogares_un_hombre1,mapa_hogares_una_muje_1,mapa_hogares_un_hombr_1,mapa_hogares_dos_adulto,mapa_hogares_dos_adul_1,mapa_hogares_dos_adul_2,mapa_hogares_dos_adul_3,mapa_hogares_dos_adul_4,mapa_hogares_dos_adul_5,mapa_hogares_dos_adul_6,mapa_hogares_dos_adul_7,mapa_hogares_tres_adult,mapa_hogares_dos_adul_8,mapa_hogares_dos_adul_9,mapa_hogares_dos_adu_10,mapa_hogares_cuatro_adu,mapa_hogares_cinco_o_m,mapa_hogares_hogar_15_o,mapa_hogares_hogar_con_,Código_es,nombre_est,Latitud,Longitud,area_trocito,porcentaje
"451","05013",265.34862304,43.35796767,11.31639723,20.55427252,32.58426966,181.63265306,55.05617978,46.77966102,133.20158103,38.46153846,156.66666667,16.74364896,7.39030023,25.17321016,32659.764,"33932","79379","812",2.306818182,"384","62","33","37","10","7","1","69","46","15","13","2","11","4","3","32","11","0","0","14","14","0","0","411",Avenida de América,40.437530099999996,-3.677390446000000,32659.764,0.042
"451","05013",265.34862304,43.35796767,11.31639723,20.55427252,32.58426966,181.63265306,55.05617978,46.77966102,133.20158103,38.46153846,156.66666667,16.74364896,7.39030023,25.17321016,32659.764,"33932","79379","812",2.306818182,"384","62","33","37","10","7","1","69","46","15","13","2","11","4","3","32","11","0","0","14","14","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,28223.629,0.036
"452","05014",224.50900326,45.25329567,10.16949153,24.10546139,33.59375,237.03703704,42.1875,52.14899713,124.43729904,40.625,192.30769231,17.13747646,6.96798493,24.29378531,47337.235,"23377","51599","996",2.184210526,"487","70","50","61","11","11","2","65","67","22","9","2","17","8","2","44","12","2","1","19","12","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,15763.420,0.020
"452","05014",224.50900326,45.25329567,10.16949153,24.10546139,33.59375,237.03703704,42.1875,52.14899713,124.43729904,40.625,192.30769231,17.13747646,6.96798493,24.29378531,47337.235,"23377","51599","996",2.184210526,"487","70","50","61","11","11","2","65","67","22","9","2","17","8","2","44","12","2","1","19","12","0","0","411",Avenida de América,40.437530099999996,-3.677390446000000,47337.235,0.060
"452","05014",224.50900326,45.25329567,10.16949153,24.10546139,33.59375,237.03703704,42.1875,52.14899713,124.43729904,40.625,192.30769231,17.13747646,6.96798493,24.29378531,47337.235,"23377","51599","996",2.184210526,"487","70","50","61","11","11","2","65","67","22","9","2","17","8","2","44","12","2","1","19","12","0","0","410",Diego de León,40.434526320000003,-3.674886071000000,7795.503,0.010
"452","05014",224.50900326,45.25329567,10.16949153,24.10546139,33.59375,237.03703704,42.1875,52.14899713,124.43729904,40.625,192.30769231,17.13747646,6.96798493,24.29378531,47337.235,"23377","51599","996",2.184210526,"487","70","50","61","11","11","2","65","67","22","9","2","17","8","2","44","12","2","1","19","12","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,10282.341,0.013
"453","05015",436.07661122,45.64058355,8.13439434,23.34217507,29.16666667,286.95652174,34.84848485,45.93548387,133.43373494,45.16129032,132.14285714,20.24756852,10.78691424,28.55879752,25954.459,"27069","52606","1069",1.922661871,"612","115","94","78","21","6","2","105","71","21","11","3","16","6","0","30","11","2","0","11","9","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,10607.684,0.014
"453","05015",436.07661122,45.64058355,8.13439434,23.34217507,29.16666667,286.95652174,34.84848485,45.93548387,133.43373494,45.16129032,132.14285714,20.24756852,10.78691424,28.55879752,25954.459,"27069","52606","1069",1.922661871,"612","115","94","78","21","6","2","105","71","21","11","3","16","6","0","30","11","2","0","11","9","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,25764.633,0.033
"453","05015",436.07661122,45.64058355,8.13439434,23.34217507,29.16666667,286.95652174,34.84848485,45.93548387,133.43373494,45.16129032,132.14285714,20.24756852,10.78691424,28.55879752,25954.459,"27069","52606","1069",1.922661871,"612","115","94","78","21","6","2","105","71","21","11","3","16","6","0","30","11","2","0","11","9","0","0","411",Avenida de América,40.437530099999996,-3.677390446000000,25849.094,0.033
"453","05015",436.07661122,45.64058355,8.13439434,23.34217507,29.16666667,286.95652174,34.84848485,45.93548387,133.43373494,45.16129032,132.14285714,20.24756852,10.78691424,28.55879752,25954.459,"27069","52606","1069",1.922661871,"612","115","94","78","21","6","2","105","71","21","11","3","16","6","0","30","11","2","0","11","9","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,25954.459,0.033
"454","05016",592.28278595,46.14712778,7.38569754,23.21219226,34.34343434,314.28571429,31.81818182,44.08783784,119.25925926,57.77777778,110,18.4056272,10.90269637,29.19109027,14412.266,"21673","43666","848",2.019047619,"432","79","55","59","13","1","1","78","47","15","7","1","11","2","2","27","11","0","1","12","10","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,12874.260,0.016
"454","05016",592.28278595,46.14712778,7.38569754,23.21219226,34.34343434,314.28571429,31.81818182,44.08783784,119.25925926,57.77777778,110,18.4056272,10.90269637,29.19109027,14412.266,"21673","43666","848",2.019047619,"432","79","55","59","13","1","1","78","47","15","7","1","11","2","2","27","11","0","1","12","10","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,14412.266,0.018
"454","05016",592.28278595,46.14712778,7.38569754,23.21219226,34.34343434,314.28571429,31.81818182,44.08783784,119.25925926,57.77777778,110,18.4056272,10.90269637,29.19109027,14412.266,"21673","43666","848",2.019047619,"432","79","55","59","13","1","1","78","47","15","7","1","11","2","2","27","11","0","1","12","10","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,14412.266,0.018
"455","05017",579.33067891,46.58058608,10.03663004,24.17582418,30.3030303,240.87591241,41.51515152,52.00445434,96.92982456,25.53191489,120,14.72527473,9.15750916,25.34798535,23578.632,"19770","40478","1329",2.035222052,"679","128","82","84","26","12","1","87","82","24","27","4","28","1","0","43","17","0","1","15","17","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,18727.242,0.024
"455","05017",579.33067891,46.58058608,10.03663004,24.17582418,30.3030303,240.87591241,41.51515152,52.00445434,96.92982456,25.53191489,120,14.72527473,9.15750916,25.34798535,23578.632,"19770","40478","1329",2.035222052,"679","128","82","84","26","12","1","87","82","24","27","4","28","1","0","43","17","0","1","15","17","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,23578.632,0.030
"455","05017",579.33067891,46.58058608,10.03663004,24.17582418,30.3030303,240.87591241,41.51515152,52.00445434,96.92982456,25.53191489,120,14.72527473,9.15750916,25.34798535,23578.632,"19770","40478","1329",2.035222052,"679","128","82","84","26","12","1","87","82","24","27","4","28","1","0","43","17","0","1","15","17","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,23578.632,0.030
"456","05018",578.07463291,46.83281493,8.08709176,23.56143079,33.66336634,291.34615385,34.32343234,46.30261661,112.83292978,23,124.13793103,18.11819596,11.66407465,28.07153966,22262.281,"19541","40829","1239",2.07885906,"635","121","71","82","19","13","1","96","82","17","11","1","19","7","3","43","6","0","1","15","27","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,21755.221,0.028
"456","05018",578.07463291,46.83281493,8.08709176,23.56143079,33.66336634,291.34615385,34.32343234,46.30261661,112.83292978,23,124.13793103,18.11819596,11.66407465,28.07153966,22262.281,"19541","40829","1239",2.07885906,"635","121","71","82","19","13","1","96","82","17","11","1","19","7","3","43","6","0","1","15","27","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,22262.281,0.028
"456","05018",578.07463291,46.83281493,8.08709176,23.56143079,33.66336634,291.34615385,34.32343234,46.30261661,112.83292978,23,124.13793103,18.11819596,11.66407465,28.07153966,22262.281,"19541","40829","1239",2.07885906,"635","121","71","82","19","13","1","96","82","17","11","1","19","7","3","43","6","0","1","15","27","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,18780.895,0.024
"457","05019",403.33656379,47.42909281,10.11470282,25.2346194,34.29752066,249.48453608,40.08264463,54.67741935,81.81818182,30.15873016,204.54545455,13.24296142,7.61209593,22.41918665,23793.792,"21347","47193","927",2.201900238,"441","61","38","59","17","5","4","66","60","27","11","5","16","5","0","28","9","1","0","15","13","1","0","412",Prosperidad,40.443971400000002,-3.674479920000000,23793.792,0.030
"457","05019",403.33656379,47.42909281,10.11470282,25.2346194,34.29752066,249.48453608,40.08264463,54.67741935,81.81818182,30.15873016,204.54545455,13.24296142,7.61209593,22.41918665,23793.792,"21347","47193","927",2.201900238,"441","61","38","59","17","5","4","66","60","27","11","5","16","5","0","28","9","1","0","15","13","1","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,19912.122,0.025
"458","05020",505.55916357,46.17710843,11.00401606,23.7751004,32.43243243,216.05839416,46.28378378,53.32512315,93.7947494,33.33333333,116.66666667,15.26104418,8.6746988,23.37349398,24643.944,"21860","47994","1203",2.183303085,"573","76","62","68","17","7","2","89","77","28","26","4","25","8","1","32","16","4","0","12","19","0","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,20999.712,0.027
"458","05020",505.55916357,46.17710843,11.00401606,23.7751004,32.43243243,216.05839416,46.28378378,53.32512315,93.7947494,33.33333333,116.66666667,15.26104418,8.6746988,23.37349398,24643.944,"21860","47994","1203",2.183303085,"573","76","62","68","17","7","2","89","77","28","26","4","25","8","1","32","16","4","0","12","19","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,24643.944,0.031
"459","05021",320.77147345,46.80150068,9.27694407,22.23738063,31.28834356,239.70588235,41.71779141,46.01593625,82.54545455,41.50943396,86.36363636,15.96180082,10.77762619,30.15006821,22867.636,"18073","40466","736",2.21686747,"333","38","49","44","12","5","2","48","35","12","4","4","17","2","1","23","13","0","0","13","10","1","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,22867.636,0.029
"459","05021",320.77147345,46.80150068,9.27694407,22.23738063,31.28834356,239.70588235,41.71779141,46.01593625,82.54545455,41.50943396,86.36363636,15.96180082,10.77762619,30.15006821,22867.636,"18073","40466","736",2.21686747,"333","38","49","44","12","5","2","48","35","12","4","4","17","2","1","23","13","0","0","13","10","1","0","412",Prosperidad,40.443971400000002,-3.674479920000000,11373.021,0.014
"460","05022",663.04235558,45.82436163,11.45617667,23.1884058,31.54761905,202.40963855,49.4047619,53.0095037,87.52475248,51.76470588,68.33333333,13.66459627,7.31538992,24.43064182,21869.57,"19735","46305","1394",2.331103679,"622","65","58","69","23","8","6","98","81","22","25","5","34","12","3","52","17","2","0","19","22","1","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,21869.570,0.028
"461","05023",444.39852231,46.09971202,14.47084233,24.19006479,35.11904762,167.1641791,59.82142857,63.02816901,70.74148297,40.77669903,61.72839506,5.61555076,2.59179266,10.29517639,31278.285,"24485","58629","1400",2.376910017,"601","53","56","83","27","14","4","68","78","30","40","10","25","3","3","38","28","3","0","17","19","0","2","413",Alfonso XIII,40.448246970000000,-3.667915475000000,31278.285,0.040
"462","05024",648.2945892,50.55238095,10.71428571,30.11904762,52.56916996,281.11111111,35.57312253,69.01408451,66.22073579,34.42622951,85.71428571,8.45238095,5,14.64285714,12966.421,"22242","51375","824",2.295264624,"373","26","23","64","18","4","0","40","73","18","17","5","14","3","1","28","14","0","0","14","11","0","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,12966.421,0.017
"463","05025",532.37454181,49.15888689,11.31059246,27.91741472,42.4437299,246.82539683,40.51446945,64.54948301,73.58974359,44.59459459,171.42857143,7.98922801,4.48833034,15.26032316,20940.214,"23579","56283","1109",2.384946237,"475","37","29","71","13","7","2","59","79","29","16","4","25","7","0","47","16","1","1","18","14","0","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,20086.018,0.026
"464","05026",656.63759258,47.94772593,12.04961607,27.7023036,36.46055437,229.90196078,43.49680171,65.98039216,76.47058824,34.02061856,75.67567568,13.58535145,6.91080921,22.6225635,25801.459,"23315","49673","1624",2.142480211,"785","89","74","124","28","10","2","96","129","36","45","5","33","8","2","48","21","1","1","14","16","2","1","413",Alfonso XIII,40.448246970000000,-3.667915475000000,17139.992,0.022
"464","05026",656.63759258,47.94772593,12.04961607,27.7023036,36.46055437,229.90196078,43.49680171,65.98039216,76.47058824,34.02061856,75.67567568,13.58535145,6.91080921,22.6225635,25801.459,"23315","49673","1624",2.142480211,"785","89","74","124","28","10","2","96","129","36","45","5","33","8","2","48","21","1","1","14","16","2","1","412",Prosperidad,40.443971400000002,-3.674479920000000,20089.605,0.026
"465","05027",655.48795803,48.12514689,9.8119859,26.32197415,39.0625,268.26347305,37.27678571,56.57773689,91.37323944,36.36363636,152.38095238,11.28084606,5.22914219,21.15158637,25984.105,"22357","48916","1657",2.17739816,"795","84","75","125","22","9","0","121","120","41","31","3","32","11","1","57","24","0","0","18","21","0","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,17804.887,0.023
"465","05027",655.48795803,48.12514689,9.8119859,26.32197415,39.0625,268.26347305,37.27678571,56.57773689,91.37323944,36.36363636,152.38095238,11.28084606,5.22914219,21.15158637,25984.105,"22357","48916","1657",2.17739816,"795","84","75","125","22","9","0","121","120","41","31","3","32","11","1","57","24","0","0","18","21","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,25984.105,0.033
"466","05028",625.75327025,46.08945768,9.68068931,22.95995945,31.78807947,237.17277487,42.16335541,48.45748683,101.97568389,37.69230769,103.33333333,16.82716675,11.35326913,27.26811961,31552.719,"18932","43512","1926",2.303827751,"870","110","99","103","32","15","2","108","117","42","24","5","38","7","5","63","40","1","1","20","38","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,27366.198,0.035
"466","05028",625.75327025,46.08945768,9.68068931,22.95995945,31.78807947,237.17277487,42.16335541,48.45748683,101.97568389,37.69230769,103.33333333,16.82716675,11.35326913,27.26811961,31552.719,"18932","43512","1926",2.303827751,"870","110","99","103","32","15","2","108","117","42","24","5","38","7","5","63","40","1","1","20","38","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,31552.719,0.040
"467","05029",477.59682184,44.70789907,9.10586945,19.85737795,34.80662983,218.07228916,45.85635359,40.77220077,111.25611746,47.61904762,98.11320755,21.39330773,12.23258365,33.62589139,38197.758,"18969","39909","1729",2.098300971,"881","147","135","83","27","9","5","145","93","43","20","3","30","11","2","55","25","1","0","16","29","1","1","709",Cartagena,40.439282429999999,-3.672135396000000,38197.758,0.049
"467","05029",477.59682184,44.70789907,9.10586945,19.85737795,34.80662983,218.07228916,45.85635359,40.77220077,111.25611746,47.61904762,98.11320755,21.39330773,12.23258365,33.62589139,38197.758,"18969","39909","1729",2.098300971,"881","147","135","83","27","9","5","145","93","43","20","3","30","11","2","55","25","1","0","16","29","1","1","412",Prosperidad,40.443971400000002,-3.674479920000000,38197.758,0.049
"467","05029",477.59682184,44.70789907,9.10586945,19.85737795,34.80662983,218.07228916,45.85635359,40.77220077,111.25611746,47.61904762,98.11320755,21.39330773,12.23258365,33.62589139,38197.758,"18969","39909","1729",2.098300971,"881","147","135","83","27","9","5","145","93","43","20","3","30","11","2","55","25","1","0","16","29","1","1","411",Avenida de América,40.437530099999996,-3.677390446000000,11847.053,0.015
"467","05029",477.59682184,44.70789907,9.10586945,19.85737795,34.80662983,218.07228916,45.85635359,40.77220077,111.25611746,47.61904762,98.11320755,21.39330773,12.23258365,33.62589139,38197.758,"18969","39909","1729",2.098300971,"881","147","135","83","27","9","5","145","93","43","20","3","30","11","2","55","25","1","0","16","29","1","1","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,10640.545,0.014
"468","05030",391.71774033,45.93974961,7.58998435,21.36150235,32.6007326,281.44329897,35.53113553,40.74889868,113.64705882,32.95454545,162.5,17.44913928,10.40688576,27.15179969,32649.005,"19474","40175","1241",2.037766831,"642","107","76","78","18","11","1","122","68","30","15","0","29","3","1","40","10","1","0","17","15","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,32649.005,0.042
"468","05030",391.71774033,45.93974961,7.58998435,21.36150235,32.6007326,281.44329897,35.53113553,40.74889868,113.64705882,32.95454545,162.5,17.44913928,10.40688576,27.15179969,32649.005,"19474","40175","1241",2.037766831,"642","107","76","78","18","11","1","122","68","30","15","0","29","3","1","40","10","1","0","17","15","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,28828.861,0.037
"468","05030",391.71774033,45.93974961,7.58998435,21.36150235,32.6007326,281.44329897,35.53113553,40.74889868,113.64705882,32.95454545,162.5,17.44913928,10.40688576,27.15179969,32649.005,"19474","40175","1241",2.037766831,"642","107","76","78","18","11","1","122","68","30","15","0","29","3","1","40","10","1","0","17","15","0","0","411",Avenida de América,40.437530099999996,-3.677390446000000,32582.737,0.041
"468","05030",391.71774033,45.93974961,7.58998435,21.36150235,32.6007326,281.44329897,35.53113553,40.74889868,113.64705882,32.95454545,162.5,17.44913928,10.40688576,27.15179969,32649.005,"19474","40175","1241",2.037766831,"642","107","76","78","18","11","1","122","68","30","15","0","29","3","1","40","10","1","0","17","15","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,22631.002,0.029
"469","05031",382.75864494,44.22060207,12.22953904,21.63687676,31.30434783,176.92307692,56.52173913,51.20910384,106.76470588,64.70588235,121.62162162,15.42803387,9.12511759,22.48353716,27792.047,"21788","53566","1027",2.422169811,"443","44","45","46","15","3","2","64","57","25","20","3","14","5","2","48","13","1","2","16","18","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,26486.109,0.034
"469","05031",382.75864494,44.22060207,12.22953904,21.63687676,31.30434783,176.92307692,56.52173913,51.20910384,106.76470588,64.70588235,121.62162162,15.42803387,9.12511759,22.48353716,27792.047,"21788","53566","1027",2.422169811,"443","44","45","46","15","3","2","64","57","25","20","3","14","5","2","48","13","1","2","16","18","0","0","411",Avenida de América,40.437530099999996,-3.677390446000000,27792.047,0.035
"469","05031",382.75864494,44.22060207,12.22953904,21.63687676,31.30434783,176.92307692,56.52173913,51.20910384,106.76470588,64.70588235,121.62162162,15.42803387,9.12511759,22.48353716,27792.047,"21788","53566","1027",2.422169811,"443","44","45","46","15","3","2","64","57","25","20","3","14","5","2","48","13","1","2","16","18","0","0","410",Diego de León,40.434526320000003,-3.674886071000000,21666.235,0.028
"470","05032",357.04186474,43.79125575,11.30834977,19.00065746,32.87197232,168.02325581,59.51557093,43.49056604,103.0651341,35.16483516,85.96491228,20.05259698,11.17685733,32.08415516,42630.713,"19974","42520","1449",2.112244898,"719","118","90","80","20","14","5","113","71","27","22","7","32","6","5","39","14","3","2","31","17","0","3","709",Cartagena,40.439282429999999,-3.672135396000000,42630.713,0.054
"470","05032",357.04186474,43.79125575,11.30834977,19.00065746,32.87197232,168.02325581,59.51557093,43.49056604,103.0651341,35.16483516,85.96491228,20.05259698,11.17685733,32.08415516,42630.713,"19974","42520","1449",2.112244898,"719","118","90","80","20","14","5","113","71","27","22","7","32","6","5","39","14","3","2","31","17","0","3","412",Prosperidad,40.443971400000002,-3.674479920000000,26207.783,0.033
"470","05032",357.04186474,43.79125575,11.30834977,19.00065746,32.87197232,168.02325581,59.51557093,43.49056604,103.0651341,35.16483516,85.96491228,20.05259698,11.17685733,32.08415516,42630.713,"19974","42520","1449",2.112244898,"719","118","90","80","20","14","5","113","71","27","22","7","32","6","5","39","14","3","2","31","17","0","3","411",Avenida de América,40.437530099999996,-3.677390446000000,42630.713,0.054
"471","05033",273.69201805,47.69264706,10.73529412,27.05882353,31.34057971,252.05479452,39.67391304,60.75650118,84.71615721,54.7826087,91.80327869,10.83333333,4.70588235,17.74509804,74590.05,"25581","57834","2005",2.252808989,"934","116","108","112","37","12","2","121","133","43","34","12","25","12","3","75","31","5","0","28","24","1","0","709",Cartagena,40.439282429999999,-3.672135396000000,74590.050,0.095
"471","05033",273.69201805,47.69264706,10.73529412,27.05882353,31.34057971,252.05479452,39.67391304,60.75650118,84.71615721,54.7826087,91.80327869,10.83333333,4.70588235,17.74509804,74590.05,"25581","57834","2005",2.252808989,"934","116","108","112","37","12","2","121","133","43","34","12","25","12","3","75","31","5","0","28","24","1","0","412",Prosperidad,40.443971400000002,-3.674479920000000,46954.520,0.060
"472","05034",398.95698215,45.64494265,13.66006257,24.24400417,31.82795699,177.48091603,56.34408602,61.0411419,82.66871166,65.2173913,93.18181818,12.9822732,6.04796663,21.637122,48110.031,"25575","55167","1873",2.160322953,"889","111","90","111","48","18","1","128","112","47","41","15","27","11","3","57","29","3","0","22","15","0","0","709",Cartagena,40.439282429999999,-3.672135396000000,36686.503,0.047
"472","05034",398.95698215,45.64494265,13.66006257,24.24400417,31.82795699,177.48091603,56.34408602,61.0411419,82.66871166,65.2173913,93.18181818,12.9822732,6.04796663,21.637122,48110.031,"25575","55167","1873",2.160322953,"889","111","90","111","48","18","1","128","112","47","41","15","27","11","3","57","29","3","0","22","15","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,19507.119,0.025
"472","05034",398.95698215,45.64494265,13.66006257,24.24400417,31.82795699,177.48091603,56.34408602,61.0411419,82.66871166,65.2173913,93.18181818,12.9822732,6.04796663,21.637122,48110.031,"25575","55167","1873",2.160322953,"889","111","90","111","48","18","1","128","112","47","41","15","27","11","3","57","29","3","0","22","15","0","0","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,9444.030,0.012
"474","05036",106.64693853,51.23202213,9.0350338,34.8494161,29.80599647,385.71428571,25.92592593,78.20372399,86.70756646,35.71428571,117.5,8.78918254,4.17947142,13.58328211,152669.673,"25945","56977","1606",2.233657858,"745","71","68","89","42","8","1","103","143","29","24","1","31","10","2","64","25","3","0","17","13","1","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,46395.251,0.059
"474","05036",106.64693853,51.23202213,9.0350338,34.8494161,29.80599647,385.71428571,25.92592593,78.20372399,86.70756646,35.71428571,117.5,8.78918254,4.17947142,13.58328211,152669.673,"25945","56977","1606",2.233657858,"745","71","68","89","42","8","1","103","143","29","24","1","31","10","2","64","25","3","0","17","13","1","0","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,25220.531,0.032
"475","05037",240.53629238,51.6722449,10.44897959,36.81632653,28.60310421,352.34375,28.38137472,89.62848297,70,43.52941176,97.2972973,5.3877551,2.36734694,10.04081633,50964.639,"31727","77893","1183",2.439175258,"508","29","26","92","16","5","2","28","112","18","21","6","30","6","1","51","30","2","0","15","18","0","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,50964.639,0.065
"475","05037",240.53629238,51.6722449,10.44897959,36.81632653,28.60310421,352.34375,28.38137472,89.62848297,70,43.52941176,97.2972973,5.3877551,2.36734694,10.04081633,50964.639,"31727","77893","1183",2.439175258,"508","29","26","92","16","5","2","28","112","18","21","6","30","6","1","51","30","2","0","15","18","0","0","414",Avenida de La Paz,40.453380109999998,-3.662211617000000,8711.567,0.011
"476","05038",82.35204989,43.13701799,16.96658098,19.69151671,30.80939948,116.06060606,86.1618799,57.87337662,72.30769231,63.19444444,67.21311475,10.23136247,3.18766067,15.42416452,236351.394,"31050","92371","1916",2.929663609,"676","45","56","48","17","22","6","58","86","28","41","17","37","7","14","70","29","8","2","37","47","1","0","908",Concha Espina,40.450416480000001,-3.677807565000000,63995.344,0.081
"476","05038",82.35204989,43.13701799,16.96658098,19.69151671,30.80939948,116.06060606,86.1618799,57.87337662,72.30769231,63.19444444,67.21311475,10.23136247,3.18766067,15.42416452,236351.394,"31050","92371","1916",2.929663609,"676","45","56","48","17","22","6","58","86","28","41","17","37","7","14","70","29","8","2","37","47","1","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,195671.314,0.249
"476","05038",82.35204989,43.13701799,16.96658098,19.69151671,30.80939948,116.06060606,86.1618799,57.87337662,72.30769231,63.19444444,67.21311475,10.23136247,3.18766067,15.42416452,236351.394,"31050","92371","1916",2.929663609,"676","45","56","48","17","22","6","58","86","28","41","17","37","7","14","70","29","8","2","37","47","1","0","414",Avenida de La Paz,40.453380109999998,-3.662211617000000,43246.309,0.055
"477","05039",180.92291427,44.93236345,12.35324145,20.41858091,27.5,165.2892562,60.5,48.78419453,83.28690808,56.41025641,110.66666667,15.36498213,6.07452782,21.64369576,108356.231,"27554","60579","1847",2.160233918,"938","162","126","74","31","13","5","155","106","53","41","5","41","12","6","51","19","2","0","19","17","0","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,108356.231,0.138
"477","05039",180.92291427,44.93236345,12.35324145,20.41858091,27.5,165.2892562,60.5,48.78419453,83.28690808,56.41025641,110.66666667,15.36498213,6.07452782,21.64369576,108356.231,"27554","60579","1847",2.160233918,"938","162","126","74","31","13","5","155","106","53","41","5","41","12","6","51","19","2","0","19","17","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,11830.697,0.015
"478","05040",601.09125175,46.25239398,12.44870041,25.71819425,34.04255319,206.59340659,48.40425532,61.72566372,91.52542373,50,123.07692308,15.32147743,9.43912449,21.47742818,12169.978,"20750","46883","730",2.225609756,"326","34","30","43","15","4","3","43","43","20","17","2","11","8","0","26","4","0","0","12","11","0","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,12169.978,0.015
"478","05040",601.09125175,46.25239398,12.44870041,25.71819425,34.04255319,206.59340659,48.40425532,61.72566372,91.52542373,50,123.07692308,15.32147743,9.43912449,21.47742818,12169.978,"20750","46883","730",2.225609756,"326","34","30","43","15","4","3","43","43","20","17","2","11","8","0","26","4","0","0","12","11","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,12169.978,0.015
"479","05041",552.78022722,43.58821035,11.70483461,18.65988126,31.36363636,159.42028986,62.72727273,43.60535932,100.24390244,37.5,116.66666667,22.30703986,14.16454623,36.98049194,21343.909,"16269","38525","1170",2.37804878,"521","78","65","47","15","11","0","91","57","24","19","2","15","7","2","35","11","2","0","14","25","0","1","412",Prosperidad,40.443971400000002,-3.674479920000000,21343.909,0.027
"479","05041",552.78022722,43.58821035,11.70483461,18.65988126,31.36363636,159.42028986,62.72727273,43.60535932,100.24390244,37.5,116.66666667,22.30703986,14.16454623,36.98049194,21343.909,"16269","38525","1170",2.37804878,"521","78","65","47","15","11","0","91","57","24","19","2","15","7","2","35","11","2","0","14","25","0","1","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,15109.374,0.019
"480","05042",394.49357624,47.78945506,10.89879689,27.9547063,33.92405063,256.49350649,38.98734177,63.54166667,93.72197309,44.44444444,94.11764706,16.27742392,8.42179759,25.76079264,35843.849,"20038","43782","1396",2.188087774,"655","80","62","94","21","11","3","76","110","30","19","6","26","9","1","54","16","0","0","22","15","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,35843.849,0.046
"480","05042",394.49357624,47.78945506,10.89879689,27.9547063,33.92405063,256.49350649,38.98734177,63.54166667,93.72197309,44.44444444,94.11764706,16.27742392,8.42179759,25.76079264,35843.849,"20038","43782","1396",2.188087774,"655","80","62","94","21","11","3","76","110","30","19","6","26","9","1","54","16","0","0","22","15","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,35843.849,0.046
"481","05043",164.41334905,49.59400324,11.3452188,31.76661264,37.75510204,280,35.71428571,75.78347578,82.33766234,45.76271186,93.61702128,14.910859,7.61750405,22.20421394,75108.709,"30142","64458","1196",2.19047619,"567","62","53","82","22","8","2","74","106","20","27","4","16","4","2","42","9","5","0","16","11","1","1","908",Concha Espina,40.450416480000001,-3.677807565000000,7719.396,0.010
