fid,COD_SEC,Densidad,Edad_Prome,area_m2,renta_med_persona,renta_med_hog,pob_sec_tot,per_hog_med,Código_es,nombre_est,area_trocito,por_troc_sec,por_tro_buf,hog_sec,por_hog_1,por_hog_2,por_hog_3,por_hog_4,por_hog_5,pog_hog_6,por_hog_7,por_hog_8,por_hog_9,por_hog_10,por_hog_11,por_hog_12,por_hog_13,por_hog_14,por_hog_15,por_hog_16,por_hog_17,por_hog_18,por_hog_19,por_hog_20,por_hog_21,por_hog_22,hog_troc,pob_troc,por_pob15,por_pob65,por_pob16_64,por_pob_ext
"2733","10131",238.21686273,45.24076517,63683.773,"17150","43311","1501",2.526936027,"528",Empalme,63683.7725356072,0.999999992707832,0.0810846979010076,"611",0.0769230769230769,0.072013093289689,0.126022913256956,0.0392798690671031,0.00490998363338789,0.00327332242225859,0.0981996726677578,0.181669394435352,0.0785597381342062,0.0736497545008183,0.00818330605564648,0.0392798690671031,0.0245499181669394,0.0016366612111293,0.0572831423895254,0.0425531914893617,0.00490998363338789,0.0016366612111293,0.0261865793780687,0.0392798690671031,0,0,"611","1501",0.1523746702,0.2374670185,0.6101583113,0.1741424802
"2734","10131",238.21686273,45.24076517,63683.773,"17150","43311","1501",2.526936027,"529",Campamento,63683.7725356072,0.999999992707832,0.0810846979010076,"611",0.0769230769230769,0.072013093289689,0.126022913256956,0.0392798690671031,0.00490998363338789,0.00327332242225859,0.0981996726677578,0.181669394435352,0.0785597381342062,0.0736497545008183,0.00818330605564648,0.0392798690671031,0.0245499181669394,0.0016366612111293,0.0572831423895254,0.0425531914893617,0.00490998363338789,0.0016366612111293,0.0261865793780687,0.0392798690671031,0,0,"611","1501",0.1523746702,0.2374670185,0.6101583113,0.1741424802
"2735","10132",182.6842909,45.66440831,60638.482,"16974","41465","1059",2.445727483,"528",Empalme,33133.5631917361,0.546411488198799,0.0421869630961907,"448",0.0647321428571429,0.102678571428571,0.127232142857143,0.0357142857142857,0.0267857142857143,0.00446428571428571,0.104910714285714,0.147321428571429,0.0535714285714286,0.046875,0.00669642857142857,0.0513392857142857,0.0245535714285714,0.00669642857142857,0.0669642857142857,0.0267857142857143,0.00446428571428571,0,0.0290178571428571,0.0669642857142857,0,0.00223214285714286,"245","579",0.1327913279,0.2285456188,0.6386630533,0.1915085818
"2736","10132",182.6842909,45.66440831,60638.482,"16974","41465","1059",2.445727483,"529",Campamento,60638.4816052802,0.999999993490605,0.0772073130465192,"448",0.0647321428571429,0.102678571428571,0.127232142857143,0.0357142857142857,0.0267857142857143,0.00446428571428571,0.104910714285714,0.147321428571429,0.0535714285714286,0.046875,0.00669642857142857,0.0513392857142857,0.0245535714285714,0.00669642857142857,0.0669642857142857,0.0267857142857143,0.00446428571428571,0,0.0290178571428571,0.0669642857142857,0,0.00223214285714286,"448","1059",0.1327913279,0.2285456188,0.6386630533,0.1915085818
"2737","10132",182.6842909,45.66440831,60638.482,"16974","41465","1059",2.445727483,"1016",Colonia Jardín,19288.7110730866,0.318093567597662,0.024559149811462,"448",0.0647321428571429,0.102678571428571,0.127232142857143,0.0357142857142857,0.0267857142857143,0.00446428571428571,0.104910714285714,0.147321428571429,0.0535714285714286,0.046875,0.00669642857142857,0.0513392857142857,0.0245535714285714,0.00669642857142857,0.0669642857142857,0.0267857142857143,0.00446428571428571,0,0.0290178571428571,0.0669642857142857,0,0.00223214285714286,"143","337",0.1327913279,0.2285456188,0.6386630533,0.1915085818
"2738","10133",230.87242233,48.28041879,76589.051,"17610","43286","1713",2.464748201,"528",Empalme,14299.9802954849,0.186710503770113,0.0182073004799055,"712",0.0617977528089888,0.0646067415730337,0.127808988764045,0.0393258426966292,0.00842696629213483,0.00421348314606742,0.101123595505618,0.195224719101124,0.0519662921348315,0.0210674157303371,0.00421348314606742,0.0617977528089888,0.023876404494382,0.00140449438202247,0.0926966292134832,0.050561797752809,0.00561797752808989,0.00140449438202247,0.0308988764044944,0.0519662921348315,0,0,"133","320",0.0967741935,0.2778720996,0.6253537069,0.1743067346
"2739","10133",230.87242233,48.28041879,76589.051,"17610","43286","1713",2.464748201,"529",Campamento,76589.0512488335,1.00000000324894,0.0975162091655951,"712",0.0617977528089888,0.0646067415730337,0.127808988764045,0.0393258426966292,0.00842696629213483,0.00421348314606742,0.101123595505618,0.195224719101124,0.0519662921348315,0.0210674157303371,0.00421348314606742,0.0617977528089888,0.023876404494382,0.00140449438202247,0.0926966292134832,0.050561797752809,0.00561797752808989,0.00140449438202247,0.0308988764044944,0.0519662921348315,0,0,"712","1713",0.0967741935,0.2778720996,0.6253537069,0.1743067346
"2741","10135",289.38370583,49.92521632,27975.443,"14673","33160","805",2.254901961,"528",Empalme,25168.8965540044,0.8996782125668,0.0320460345285306,"369",0.0921409214092141,0.0840108401084011,0.195121951219512,0.0650406504065041,0.016260162601626,0,0.0731707317073171,0.165311653116531,0.032520325203252,0.024390243902439,0.002710027100271,0.0596205962059621,0.010840108401084,0.002710027100271,0.0514905149051491,0.035230352303523,0.002710027100271,0.002710027100271,0.040650406504065,0.043360433604336,0,0,"332","724",0.0902348578,0.3003708282,0.609394314,0.1779975278
"2742","10135",289.38370583,49.92521632,27975.443,"14673","33160","805",2.254901961,"529",Campamento,27970.9968209765,0.999841068503419,0.0356137794121857,"369",0.0921409214092141,0.0840108401084011,0.195121951219512,0.0650406504065041,0.016260162601626,0,0.0731707317073171,0.165311653116531,0.032520325203252,0.024390243902439,0.002710027100271,0.0596205962059621,0.010840108401084,0.002710027100271,0.0514905149051491,0.035230352303523,0.002710027100271,0.002710027100271,0.040650406504065,0.043360433604336,0,0,"369","805",0.0902348578,0.3003708282,0.609394314,0.1779975278
"2746","10140",211.1440073,49.36650775,39763.624,"15463","35887","808",2.32183908,"529",Campamento,14890.1852205399,0.37446750881006,0.0189587727332337,"361",0.0637119113573407,0.0997229916897507,0.135734072022161,0.038781163434903,0.0221606648199446,0.00277008310249307,0.105263157894737,0.196675900277008,0.0470914127423823,0.0249307479224377,0.00554016620498615,0.0526315789473684,0.00831024930747922,0,0.0941828254847645,0.0304709141274238,0,0.00277008310249307,0.0221606648199446,0.0470914127423823,0,0,"135","303",0.0953516091,0.2824791418,0.6221692491,0.1752085816
"2747","10142",486.32136779,44.200409,40248.361,"12041","31721","1850",2.635327635,"529",Campamento,8833.33574547898,0.21947069460739,0.0112469524317182,"727",0.0797799174690509,0.0687757909215956,0.133425034387895,0.031636863823934,0.0206327372764787,0.00275103163686382,0.09353507565337,0.140302613480055,0.0522696011004127,0.0302613480055021,0.00550206327372765,0.0563961485557084,0.0220082530949106,0.00962861072902338,0.0715268225584594,0.0385144429160935,0.0123796423658872,0.00687757909215956,0.046767537826685,0.0770288858321871,0,0,"160","406",0.1344580777,0.200408998,0.6651329243,0.2827198364
