Fecha,Temperatura Máxima (°C),Temperatura Media (°C),Temperatura Mínima (°C),Precipitaciones (mm),Velocidad Media Viento (km/h),Humedad Relativa Media (%)
2016-03-28,"14,1","11,8","9,5","0,0","6,4",64
2016-03-29,"19,1","14,0","8,8","0,0","5,3",60
2016-03-30,"22,4","13,5","4,6","0,7","3,9",53
2016-03-31,"13,2","9,2","5,2","0,0","9,7",55
2016-04-01,"14,4","8,4","2,4","0,0","3,9",46
2016-04-02,"16,9","8,4","-0,2","0,0","3,6",47
2016-04-03,"15,2","11,2","7,1","9,1","5,6",61
2016-04-04,"10,8","8,8","6,7","15,8","1,9",92
2016-04-05,"16,7","11,6","6,6","0,0","6,7",56
2016-04-06,"20,6","12,0","3,3","0,0","3,1",50
2016-04-07,"21,1","12,4","3,8","0,0","3,1",52
2016-04-08,"14,2","9,3","4,4","0,0","6,4",43
2016-04-09,"18,4","10,0","1,5","0,0","3,9",51
2016-04-10,"14,5","10,6","6,8","1,5","7,2",68
2016-04-11,"14,3","9,6","4,8","6,3","4,7",75
2016-04-12,"13,9","10,8","7,6","8,2","3,9",86
2016-04-13,"16,2","11,9","7,6","0,0","5,0",61
2016-04-14,"19,7","13,4","7,1","0,0","4,2",63
2016-04-15,"19,8","12,6","5,3","1,6","4,7",60
2016-04-16,"15,6","12,9","10,2","12,5","6,1",86
2016-04-17,"17,5","12,2","7,0","0,0","4,4",54
2016-04-18,"22,4","13,1","3,8","0,0","2,2",54
2016-04-19,"14,1","12,8","11,5","30,2","1,7",87
2016-04-20,"13,3","11,0","8,7","2,3","1,4",86
2016-04-21,"17,9","13,2","8,5","1,3","3,6",64
2016-04-22,"17,4","13,2","9,0","3,2","1,7",81
2016-04-23,"18,9","13,2","7,5","1,0","4,2",70
2016-04-24,"18,8","11,8","4,9","0,0","3,6",55
2016-04-25,"20,3","11,8","3,4","0,0","2,2",46
2016-04-26,"22,5","13,5","4,5","0,0","3,9",49
2016-04-27,"21,8","14,8","7,9","0,9","3,3",55
2016-04-28,"18,7","14,6","10,6","1,3","2,8",60
2016-04-29,"20,0","14,9","9,8","24,9","2,5",62
2016-04-30,"18,6","12,9","7,2","0,0","4,7",55
2016-05-01,"18,0","10,8","3,6","0,0","3,9",38
2016-05-02,"24,2","13,4","2,6","0,0","1,7",32
2016-05-03,"26,9","16,6","6,3","0,0","1,9",35
2016-05-04,"27,5","17,8","8,0","0,0","1,7",39
2016-05-05,"20,5","15,8","11,0","1,5","3,6",53
2016-05-06,"16,6","13,4","10,3","18,9","2,8",80
2016-05-07,"17,4","14,4","11,4","8,0","3,9",70
2016-05-08,"13,3","11,9","10,5","13,4","3,3",91
2016-05-09,"14,5","11,4","8,2","8,3","4,2",86
2016-05-10,"16,9","11,8","6,8","6,3","2,8",87
2016-05-11,"16,7","11,6","6,6","5,2","3,6",74
2016-05-12,"16,9","13,1","9,3","0,1","4,7",71
2016-05-13,"17,8","13,2","8,7","1,5","3,1",70
2016-05-14,"20,0","13,4","6,8","0,0","2,2",61
2016-05-15,"22,2","17,2","12,1","0,0","2,8",55
2016-05-16,"24,0","16,0","7,9","0,0","1,9",49
2016-05-17,"24,4","17,0","9,5","0,0","1,7",50
2016-05-18,"25,9","18,0","10,0","0,0","4,2",48
2016-05-19,"25,7","18,8","12,0","0,0","3,1",44
2016-05-20,"28,3","19,4","10,4","0,0","2,2",45
2016-05-21,"28,2","20,2","12,2","0,0","3,9",53
2016-05-22,"22,5","16,4","10,3","0,0","8,1",45
2016-05-23,"22,8","15,0","7,1","0,0","2,5",45
2016-05-24,"26,0","18,6","11,1","0,0","3,9",50
2016-05-25,"21,0","17,8","14,5","0,0","3,3",56
2016-05-26,"24,7","18,5","12,3","0,0","2,5",48
2016-05-27,"25,9","18,0","10,1","0,0","3,9",49
2016-05-28,"21,6","15,8","10,1","5,5","6,1",69
2016-05-29,"20,0","16,0","12,1","2,2","5,6",73
2016-05-30,"22,0","16,0","9,9","0,0","2,8",50
2016-05-31,"23,6","15,8","8,0","0,0","3,1",46
2016-06-01,"26,2","17,4","8,7","0,0","2,8",36
2016-06-02,"28,0","17,8","7,7","0,0","1,9",32
2016-06-03,"29,4","20,8","12,2","0,1","3,6",39
2016-06-04,"27,6","21,0","14,4","0,0","2,2",46
2016-06-05,"28,9","20,4","11,8","0,0","2,5",42
2016-06-06,"29,8","21,0","12,1","0,0","2,5",39
2016-06-07,"32,3","22,5","12,7","0,0","1,7",34
2016-06-08,"34,6","24,0","13,5","0,0","1,9",32
2016-06-09,"35,2","26,0","16,8","0,0","3,9",33
2016-06-10,"31,2","25,0","18,8","0,0","3,9",35
2016-06-11,"31,0","23,8","16,5","0,0","3,3",38
2016-06-12,"32,4","23,2","13,9","0,0","3,1",35
2016-06-13,"31,5","25,6","19,8","0,0","6,9",36
2016-06-14,"29,4","22,0","14,6","0,0","4,2",38
2016-06-15,"22,8","18,0","13,3","0,2","5,6",46
2016-06-16,"21,7","17,0","12,2","0,1","5,8",48
2016-06-17,"23,8","16,6","9,5","0,0","3,1",41
2016-06-18,"23,9","18,2","12,6","0,0","5,0",37
2016-06-19,"28,1","18,6","9,0","0,0","3,6",34
2016-06-20,"32,8","23,2","13,5","0,0","2,5",32
2016-06-21,"34,2","25,2","16,1","0,0","2,8",30
2016-06-22,"34,8","25,6","16,3","0,0","3,3",22
2016-06-23,"33,7","25,2","16,8","0,0","4,2",25
2016-06-24,"35,3","25,1","14,9","0,0","4,4",26
2016-06-25,"33,5","25,8","18,0","0,0","2,5",30
2016-06-26,"32,9","24,6","16,4","0,0","2,8",34
2016-06-27,"34,8","25,6","16,3","0,0","2,2",31
2016-06-28,"36,5","27,2","17,9","0,1","3,6",32
2016-06-29,"35,6","27,2","18,9","0,0","4,2",33
2016-06-30,N/A,N/A,N/A,"0,0","3,3",32
2016-07-01,"34,6","26,2","17,8","0,0","3,9",27
2016-07-02,"35,8","26,9","18,0","0,0","2,5",24
2016-07-03,"37,4","28,6","19,7","0,0","2,2",29
2016-07-04,"34,9","27,5","20,1","0,2","5,3",36
2016-07-05,"35,8","27,1","18,4","4,9","2,8",37
2016-07-06,"35,3","26,4","17,6","2,1","2,5",49
2016-07-07,"32,1","26,1","20,1","0,0","4,4",43
2016-07-08,"35,3","27,2","19,2","0,0","2,5",38
2016-07-09,"36,6","27,8","19,1","0,0","1,4",34
2016-07-10,"38,3","29,8","21,2","0,0","2,5",30
2016-07-11,"37,5","30,0","22,5","0,0","4,7",27
2016-07-12,"34,3","26,8","19,2","0,0","3,6",29
2016-07-13,"29,9","22,6","15,2","0,0","4,4",33
2016-07-14,"31,4","22,0","12,5","0,0","4,2",23
2016-07-15,"31,6","22,3","13,0","0,0","2,2",23
2016-07-16,"34,4","25,2","15,9","0,0","1,9",27
2016-07-17,"36,7","27,0","17,3","0,0","2,5",26
2016-07-18,"37,7","28,0","18,3","0,0","3,3",22
2016-07-19,"38,7","28,9","19,1","0,0","1,9",24
2016-07-20,"36,8","30,2","23,7","0,0","4,4",28
2016-07-21,"35,2","25,8","16,5","0,0","3,6",25
2016-07-22,"33,2","25,4","17,6","0,0","3,6",30
2016-07-23,"31,6","24,0","16,3","0,0","3,9",33
2016-07-24,"34,1","25,6","17,1","0,0","1,4",31
2016-07-25,"37,0","27,4","17,9","0,0","2,8",25
2016-07-26,"38,2","28,7","19,2","0,0","1,7",23
2016-07-27,"38,1","30,6","23,1","0,0","2,2",28
2016-07-28,"37,7","29,6","21,5","0,0","1,9",26
2016-07-29,"38,6","30,0","21,3","0,0","4,2",22
2016-07-30,"36,1","29,8","23,4","0,0","5,8",26
2016-07-31,"34,3","26,2","18,0","0,0","4,2",25
2016-08-01,"34,7","26,9","19,1","0,0","2,5",32
2016-08-02,"37,1","28,2","19,3","0,0","1,1",26
2016-08-03,"38,0","28,2","18,4","0,0","2,5",23
2016-08-04,"36,1","27,8","19,6","0,0","4,2",24
2016-08-05,"33,5","26,8","20,1","0,0","2,8",35
2016-08-06,"35,8","26,2","16,6","0,0","3,1",19
2016-08-07,"36,3","27,6","18,8","0,0","2,2",25
2016-08-08,"35,6","26,7","17,8","0,0","1,1",26
2016-08-09,"35,2","27,0","18,7","0,0","2,2",31
2016-08-10,"29,6","23,0","16,3","0,0","4,4",38
2016-08-11,"31,2","23,2","15,1","0,0","2,5",18
2016-08-12,"33,2","24,2","15,3","0,0","1,9",30
2016-08-13,"34,2","25,2","16,1","0,0","1,9",32
2016-08-14,"34,9","25,8","16,8","0,0","2,2",28
2016-08-15,"35,0","26,2","17,3","0,0","3,6",31
2016-08-16,"34,0","26,8","19,5","0,0","3,3",30
2016-08-17,"33,8","25,6","17,3","0,0","2,8",26
2016-08-18,"33,9","25,7","17,5","0,0","2,5",31
2016-08-19,"34,3","25,6","16,9","0,0","3,6",31
2016-08-20,"33,4","27,2","20,9","0,0","3,1",34
2016-08-21,"33,3","25,2","17,1","0,0","2,2",39
2016-08-22,"35,5","26,3","17,1","0,0","2,2",31
2016-08-23,"36,4","28,1","19,8","0,0","1,7",31
2016-08-24,"34,7","26,3","17,9","0,0","3,1",29
2016-08-25,"35,2","25,6","15,9","0,0","2,8",24
2016-08-26,"34,0","25,7","17,4","0,0","1,7",30
2016-08-27,"36,0","27,7","19,4","0,0","3,3",33
2016-08-28,"35,6","27,3","19,0","0,0","3,3",29
2016-08-29,"34,8","27,4","20,0","0,0","3,3",32
2016-08-30,"33,3","25,2","17,2","0,0","2,5",37
2016-08-31,"33,7","26,0","18,3","0,0","0,8",38
2016-09-01,"34,6","27,1","19,6","0,0","3,1",38
2016-09-02,"34,7","26,1","17,5","0,0","2,5",35
2016-09-03,"36,1","26,6","17,1","0,0","1,7",31
2016-09-04,"37,5","27,4","17,3","0,0","4,2",28
2016-09-05,"38,9","28,7","18,5","0,0","2,8",27
2016-09-06,"39,5","29,1","18,7","0,0","2,2",22
2016-09-07,"38,9","28,9","18,9","0,0","4,7",23
2016-09-08,"33,5","24,6","15,8","0,0","3,3",28
2016-09-09,"31,1","24,4","17,8","0,0","2,5",33
2016-09-10,"32,7","25,0","17,4","0,0","1,4",35
2016-09-11,"32,7","24,9","17,1","0,0","1,4",33
2016-09-12,"34,1","25,6","17,2","0,0","3,1",32
2016-09-13,"25,6","19,2","12,8","5,9","6,7",62
2016-09-14,"20,0","15,9","11,8","0,0","4,4",53
2016-09-15,"20,4","15,0","9,7","0,0","3,3",48
2016-09-16,"25,3","17,8","10,4","0,0","2,2",50
2016-09-17,"24,3","17,7","11,1","0,0","2,8",55
2016-09-18,"25,0","17,8","10,6","0,0","1,7",43
2016-09-19,"26,2","17,6","9,0","0,0","1,9",44
2016-09-20,"27,4","20,0","12,6","0,0","1,9",38
2016-09-21,"28,5","19,4","10,2","0,0","4,2",37
2016-09-22,"28,3","18,7","9,1","0,0","3,3",36
2016-09-23,"27,8","19,6","11,3","0,0","1,9",35
2016-09-24,"27,9","19,5","11,1","0,0","2,5",38
2016-09-25,"27,6","20,0","12,5","0,0","2,5",38
2016-09-26,"27,2","21,5","15,8","0,0","1,9",41
2016-09-27,"29,6","21,0","12,3","0,0","3,1",37
2016-09-28,"26,5","20,7","14,9","0,0","3,1",46
2016-09-29,"26,1","17,9","9,7","0,0","1,7",49
2016-09-30,"26,7","18,6","10,5","0,0","2,2",43
2016-10-01,"27,3","19,2","11,1","0,0","4,7",37
2016-10-02,"26,4","18,4","10,3","0,0","2,8",44
2016-10-03,"28,9","19,4","9,8","0,0","2,2",43
2016-10-04,"28,6","19,8","11,1","0,0","1,9",39
2016-10-05,"28,5","19,6","10,7","0,0","1,4",45
2016-10-06,"29,0","21,2","13,5","0,0","2,8",32
2016-10-07,"27,3","17,4","7,6","0,0","2,8",32
2016-10-08,"27,4","17,6","7,8","0,0","1,7",28
2016-10-09,"26,7","18,1","9,5","0,0","0,6",46
2016-10-10,"25,4","16,8","8,2","0,0","2,2",44
2016-10-11,"24,6","14,5","4,4",N/A,"3,9",43
2016-10-12,"14,9","13,2","11,4","13,4","0,6",93
2016-10-13,"15,6","13,6","11,7","0,9","4,2",82
2016-10-14,"18,9","14,4","9,9","0,0","1,9",70
2016-10-15,"19,3","12,6","5,9","0,0","2,5",66
2016-10-16,"20,9","13,6","6,2","0,0","0,8",66
2016-10-17,"19,0","15,8","12,7","4,4","1,4",75
2016-10-18,"20,0","16,6","13,1","0,9","0,8",78
2016-10-19,"19,9","17,3","14,7","5,0","1,7",83
2016-10-20,"19,4","16,4","13,5",Ip,"1,1",85
2016-10-21,"19,7","14,4","9,2",Ip,"1,1",79
2016-10-22,"16,8","14,8","12,8","11,0","1,7",94
2016-10-23,"15,0","13,2","11,5","11,8","4,2",90
2016-10-24,"15,7","13,4","11,0","0,2","2,8",87
2016-10-25,"20,8","16,2","11,7","0,2","2,2",82
2016-10-26,"24,6","18,4","12,3","0,0","1,1",75
2016-10-27,"25,2","18,5","11,8","0,0","0,6",70
2016-10-28,"23,8","17,8","11,7",Ip,"1,7",77
2016-10-29,"24,2","16,5","8,8",Ip,"1,1",63
2016-10-30,"25,9","15,0","4,0","0,0","1,1",55
2016-10-31,"24,2","13,8","3,3","0,0","1,1",53
2016-11-01,"18,6","11,4","4,3","0,0","1,4",69
2016-11-02,"21,7","14,4","7,2","0,0","1,4",65
2016-11-03,"20,9","13,8","6,7","5,3","1,1",71
2016-11-04,"15,2","12,2","9,2","10,5","2,2",95
2016-11-05,"15,3","11,6","7,8","12,1","6,1",90
2016-11-06,"13,4","8,8","4,1","0,0","2,8",63
2016-11-07,"10,7","6,4","2,1","0,0","1,9",68
2016-11-08,"12,6","6,6","0,7","0,0","3,3",59
2016-11-09,"15,5","10,2","4,8","0,0","7,5",67
2016-11-10,"13,8","7,1","0,4","0,0","1,4",68
2016-11-11,"15,3","7,6","-0,2","0,0","0,3",73
2016-11-12,"13,4","7,0","0,6","0,0","1,1",77
2016-11-13,"18,9","12,0","5,2","0,0","2,8",69
2016-11-14,"16,0","9,2","2,3","0,0","3,3",60
2016-11-15,"16,4","8,5","0,6","0,0","2,2",57
2016-11-16,"16,5","8,0","-0,5","0,0","1,1",62
2016-11-17,"18,4","9,9","1,4","0,0","1,4",69
2016-11-18,"12,6","7,4","2,3","0,0","1,4",85
2016-11-19,"12,5","6,4","0,4","3,9","1,9",79
2016-11-20,"11,8","9,6","7,3","15,7","3,1",96
2016-11-21,"13,1","9,7","6,3","0,1","5,3",81
2016-11-22,"9,0","7,0","4,9","1,7","1,9",91
2016-11-23,"8,3","5,9","3,5","6,3","1,7",89
2016-11-24,"8,4","5,5","2,6","10,3","2,5",88
2016-11-25,"6,2","4,2","2,1","12,5","1,7",95
2016-11-26,"10,3","8,0","5,6","9,5","1,7",96
2016-11-27,"11,4","9,7","8,0","9,1","1,7",89
2016-11-28,"13,3","8,6","3,8","0,0","2,8",76
2016-11-29,"12,3","8,0","3,8","0,3","1,4",82
2016-11-30,"15,0","11,8","8,5","0,0","3,9",76
2016-12-01,"11,0","9,4","7,9","0,0","1,4",81
2016-12-02,"14,5","9,4","4,4","0,0","1,7",81
2016-12-03,"12,7","7,8","3,0","8,5","1,7",86
2016-12-04,"11,3","10,6","9,8","9,7","2,2",94
2016-12-05,"13,9","10,8","7,7","0,0","3,1",80
2016-12-06,"14,9","9,8","4,8","0,0","1,9",82
2016-12-07,"14,5","8,2","1,9",Ip,"0,8",87
2016-12-08,"13,5","8,4","3,4",Ip,"1,9",85
2016-12-09,"13,6","7,9","2,2","0,0","1,4",86
2016-12-10,"15,3","10,4","5,5","0,0","2,2",81
2016-12-11,"14,5","7,9","1,3","0,0","1,1",83
2016-12-12,"9,0","6,3","3,6","0,1","1,7",96
2016-12-13,"10,7","6,2","1,8","0,0","1,1",93
2016-12-14,"9,9","7,0","4,0","5,0","1,7",88
2016-12-15,"10,5","8,9","7,3","1,4","1,7",89
2016-12-16,"9,2","8,2","7,1","3,4","2,5",91
2016-12-17,"13,4","10,8","8,3","0,0","6,4",69
2016-12-18,"11,5","7,6","3,7","0,0","5,0",64
2016-12-19,"10,7","5,8","0,8","0,0","4,2",63
2016-12-20,"10,2","4,2","-1,9","0,0","0,8",77
2016-12-21,"13,2","7,0","0,9","0,0","2,2",71
2016-12-22,"12,9","6,8","0,6","0,0","1,1",77
2016-12-23,"14,4","7,4","0,5","0,0","1,1",83
2016-12-24,"14,3","7,0","-0,3","0,0","2,2",77
2016-12-25,"13,5","7,0","0,4","0,0","1,4",86
2016-12-26,"14,5","6,2","-2,0","0,0","0,8",74
2016-12-27,"17,0","8,0","-1,1","0,0","1,1",65
2016-12-28,"16,4","8,0","-0,4","0,0","1,9",64
2016-12-29,"12,3","4,8","-2,8","0,0","1,7",70
2016-12-30,"12,4","3,5","-5,4","0,0","1,1",68
2016-12-31,"4,2","-0,7","-5,6","0,0","1,7",91
2017-01-01,"4,3","0,2","-3,8","0,0","1,7",84
2017-01-02,"6,6","2,8","-1,1","0,0","1,7",86
2017-01-03,"11,3","5,5","-0,3","0,0","0,8",79
2017-01-04,"11,8","5,2","-1,3","0,0","1,9",86
2017-01-05,"11,5","5,3","-0,9","0,0","1,7",92
2017-01-06,"12,2","4,4","-3,5","0,0","1,9",62
2017-01-07,"11,6","3,4","-4,7","0,0","1,1",73
2017-01-08,"14,1","4,8","-4,5","0,0","0,6",65
2017-01-09,"13,3","4,9","-3,5","0,0","1,1",68
2017-01-10,"12,1","6,2","0,4","0,0","2,2",67
2017-01-11,"16,7","10,4","4,2","0,0","5,0",63
2017-01-12,"14,0","7,0","0,0","0,0","2,8",82
2017-01-13,"10,4","5,4","0,4","0,0","3,6",56
2017-01-14,"8,5","2,9","-2,7","0,0","4,2",60
2017-01-15,"11,1","5,0","-1,0","0,0","3,9",62
2017-01-16,"12,6","6,5","0,4","0,0","5,6",59
2017-01-17,"10,3","4,3","-1,7","0,0","6,9",48
2017-01-18,"6,2","1,1","-4,0","0,0","2,8",33
2017-01-19,"7,7","2,0","-3,7","0,0","4,4",48
2017-01-20,"9,6","6,8","4,0",Ip,"5,0",63
2017-01-21,"11,4","5,5","-0,4","0,0","3,3",61
2017-01-22,"10,0","3,2","-3,5","0,0","1,7",68
2017-01-23,"12,5","5,5","-1,5","0,0","2,8",57
2017-01-24,"13,5","4,7","-4,1","0,0","1,7",57
2017-01-25,"11,8","3,4","-5,0","0,0","1,4",60
2017-01-26,"8,2","1,7","-4,8","11,5","1,4",73
2017-01-27,"7,8","4,6","1,5","5,9","2,8",91
2017-01-28,"11,3","5,1","-1,1","0,0","4,2",76
2017-01-29,"9,2","5,3","1,4","0,1","1,1",96
2017-01-30,"11,6","9,4","7,1","0,0","1,9",93
2017-01-31,"14,4","9,6","4,7","0,0","1,9",86
2017-02-01,"10,7","6,4","2,2","4,9","0,8",94
2017-02-02,"12,8","9,8","6,8","2,3","4,7",85
2017-02-03,"12,9","9,8","6,6","0,3","8,3",77
2017-02-04,"14,5","12,1","9,7","3,0","8,3",85
2017-02-05,"11,4","8,1","4,8","0,3","11,7",58
2017-02-06,"15,7","10,2","4,8","0,0","6,4",59
2017-02-07,"13,3","9,4","5,5","0,1","5,3",74
2017-02-08,"9,5","5,2","0,9","0,0","5,8",49
2017-02-09,"10,7","4,4","-2,0","0,0","0,6",70
2017-02-10,"6,2","2,3","-1,6","4,9","1,4",85
2017-02-11,"6,9","5,6","4,2","10,5","3,1",91
2017-02-12,"11,8","8,6","5,5","15,2","3,6",88
2017-02-13,"12,7","8,8","4,8","0,4","7,2",73
2017-02-14,"11,6","6,2","0,8","0,0","0,8",80
2017-02-15,"15,5","8,2","0,9","0,0","1,4",71
2017-02-16,"11,9","7,2","2,6","0,0","1,9",78
2017-02-17,"15,6","7,7","-0,2","0,0","0,8",71
2017-02-18,"14,2","7,2","0,1","0,0","1,4",75
2017-02-19,"14,6","9,2","3,8","0,0","2,8",58
2017-02-20,"14,9","7,6","0,2","0,0","1,7",62
2017-02-21,"17,4","8,6","-0,2","0,0","1,7",55
2017-02-22,"19,7","10,5","1,3","0,0","1,4",53
2017-02-23,"14,6","10,5","6,4","0,8","2,5",72
2017-02-24,"17,2","11,6","5,9","0,0","2,5",67
2017-02-25,"17,6","8,6","-0,4","0,0","1,9",60
2017-02-26,"14,9","8,2","1,6","0,0","2,8",81
2017-02-27,"13,7","10,2","6,6","0,0","5,6",70
2017-02-28,"13,0","10,4","7,7","0,0","6,1",71
2017-03-01,"16,4","10,2","3,9","0,0","3,3",69
2017-03-02,"16,3","9,4","2,5","0,0","1,1",74
2017-03-03,"12,8","7,7","2,6","2,0","5,6",81
2017-03-04,"9,2","5,0","0,8","0,0","3,1",72
2017-03-05,"13,3","8,8","4,4","0,0","4,4",83
2017-03-06,"19,4","14,5","9,6","0,0","4,7",64
2017-03-07,"19,6","14,0","8,3","0,0","3,3",54
2017-03-08,"21,9","12,6","3,4","0,0","1,7",61
2017-03-09,"25,1","14,2","3,3","0,0","1,7",50
2017-03-10,"25,9","14,8","3,7","0,0","2,8",50
2017-03-11,"22,9","13,4","4,0","0,0","3,3",56
2017-03-12,"18,3","11,4","4,5","0,0","4,7",63
2017-03-13,"15,6","11,0","6,4","0,0","8,6",50
2017-03-14,"20,4","15,2","9,9","0,0","3,9",52
2017-03-15,"21,7","13,2","4,6","0,0","2,5",47
2017-03-16,"19,6","11,2","2,7","0,0","3,9",49
2017-03-17,"20,2","10,8","1,4","0,0","2,5",46
2017-03-18,"22,1","11,8","1,4","0,0","1,7",44
2017-03-19,"23,7","13,0","2,3","0,0","1,9",48
2017-03-20,"24,2","15,3","6,4","0,0","3,1",48
2017-03-21,"16,7","10,7","4,7","0,0","4,4",64
2017-03-22,"12,6","7,9","3,2","6,3","6,1",73
2017-03-23,"6,3","2,8","-0,7","3,4","3,6",80
2017-03-24,"10,1","5,4","0,7","2,0","2,2",72
2017-03-25,"10,2","4,9","-0,4","2,1","3,3",82
2017-03-26,"14,8","10,2","5,6","3,4","2,5",68
2017-03-27,"13,9","10,6","7,4","0,0","5,6",73
2017-03-28,"17,4","11,2","5,0","0,0","1,9",63
2017-03-29,"19,7","10,8","1,9","0,0","1,9",62
2017-03-30,"20,8","12,4","3,9","0,0","3,1",60
2017-03-31,"19,2","14,5","9,8","0,0","6,7",58
2017-04-01,"17,5","13,2","8,9","0,0","4,7",42
2017-04-02,"18,2","11,4","4,7","0,0","3,1",48
2017-04-03,"19,7","11,1","2,5","0,0","1,9",43
2017-04-04,"21,9","11,6","1,2","0,0","2,5",44
2017-04-05,"18,6","12,7","6,8","0,0","3,9",44
2017-04-06,"21,8","13,6","5,4","0,0","2,8",41
2017-04-07,"23,0","14,0","4,9","0,0","2,5",41
2017-04-08,"23,7","14,0","4,4","0,0","2,2",43
2017-04-09,"23,9","14,4","4,8","0,0","2,5",41
2017-04-10,"25,3","15,2","5,2","0,0","1,4",42
2017-04-11,"26,6","16,8","7,0","0,0","2,2",36
2017-04-12,"28,2","17,3","6,4","0,0","1,7",36
2017-04-13,"27,4","17,6","7,8","0,0","4,4",36
2017-04-14,"25,4","17,0","8,5",Ip,"3,3",39
2017-04-15,"26,7","18,2","9,6","0,0","3,1",39
2017-04-16,"25,9","16,6","7,3","0,0","2,2",38
2017-04-17,"27,9","17,6","7,3","0,0","2,5",34
2017-04-18,"27,8","18,8","9,8","0,0","2,5",30
2017-04-19,"23,0","17,2","11,3","2,4","4,7",44
2017-04-20,"20,3","14,5","8,7","0,0","3,9",59
2017-04-21,"22,9","12,6","2,2","0,0","4,2",38
2017-04-22,"21,4","11,8","2,3",Ip,"2,2",32
2017-04-23,"26,2","16,2","6,2","0,0","1,4",29
2017-04-24,"27,8","18,0","8,3","6,5","2,8",40
2017-04-25,"23,9","18,2","12,4",Ip,"6,1",62
2017-04-26,"20,6","13,8","6,9","0,2","3,1",49
2017-04-27,"15,4","9,4","3,5","0,0","5,0",39
2017-04-28,"18,8","10,8","2,9","2,6","4,7",45
2017-04-29,"12,5","10,4","8,3","3,5","1,9",92
2017-04-30,"14,9","11,3","7,7","1,2","5,3",80
2017-05-01,"19,1","10,8","2,6","0,0","2,5",44
2017-05-02,"24,6","15,2","5,8","0,0","1,9",44
2017-05-03,"27,0","17,4","7,9","0,0","2,2",40
2017-05-04,"27,1","18,4","9,8","0,2","1,7",45
2017-05-05,"24,9","17,8","10,8","0,5","5,0",54
2017-05-06,"21,8","14,8","7,9","0,0","3,3",48
2017-05-07,"26,7","16,8","6,8","0,0","1,4",38
2017-05-08,"29,3","20,0","10,6","0,0","2,2",34
2017-05-09,"29,5","20,1","10,7","0,0","3,9",32
2017-05-10,"23,4","18,3","13,2","11,0","5,3",52
2017-05-11,"17,8","14,4","11,1","4,8","5,6",78
2017-05-12,"17,6","13,8","10,0","1,8","5,3",77
2017-05-13,"21,3","16,0","10,7","0,0","5,3",56
2017-05-14,"24,2","16,2","8,2","0,0","2,8",51
2017-05-15,"27,6","18,6","9,5","0,0","1,9",45
2017-05-16,"30,3","22,1","13,9","0,0","1,7",37
2017-05-17,"29,4","22,6","15,9","3,8","4,2",39
2017-05-18,"23,4","16,9","10,4","0,0","4,2",52
2017-05-19,"24,1","15,2","6,3","0,0","3,9",36
2017-05-20,"27,8","17,2","6,6","0,0","2,2",33
2017-05-21,"26,6","19,5","12,4","0,0","2,5",37
2017-05-22,"30,0","20,6","11,3","0,0","3,1",37
2017-05-23,"32,7","24,7","16,7","0,0","2,8",29
2017-05-24,"32,5","23,4","14,3","0,0","1,7",31
2017-05-25,"33,4","24,0","14,6","0,0","1,9",29
2017-05-26,"34,2","24,8","15,3","0,0","4,4",35
2017-05-27,"33,5","25,6","17,7","0,0","3,1",32
2017-05-28,"29,0","23,6","18,2",Ip,"3,6",34
2017-05-29,"27,1","22,2","17,4","0,0","4,7",41
2017-05-30,"27,2","20,6","13,9","0,0","2,8",47
2017-05-31,"29,3","21,2","13,2",Ip,"3,1",40
2017-06-01,"32,6","23,4","14,3","0,0","3,1",40
2017-06-02,"33,5","25,8","18,2","3,4","4,2",38
2017-06-03,"29,6","23,0","16,4","0,0","3,6",53
2017-06-04,"27,8","21,1","14,4","0,6","6,1",54
2017-06-05,"27,6","19,1","10,6","0,0","3,3",38
2017-06-06,"29,3","22,1","14,9","0,0","2,5",35
2017-06-07,"32,4","22,6","12,9","0,0","1,9",31
2017-06-08,"33,7","25,0","16,2","0,0","2,8",36
2017-06-09,"33,3","26,0","18,8","0,0","3,1",29
2017-06-10,"35,2","26,2","17,1","0,0","1,4",27
2017-06-11,"37,4","28,2","18,9","0,0","2,8",28
2017-06-12,"37,1","28,6","20,2","0,0","3,1",24
2017-06-13,"36,7","28,5","20,3","0,0","2,8",24
2017-06-14,"38,1","28,8","19,6","0,0","4,2",27
2017-06-15,"39,8","30,2","20,5","0,2","3,3",24
2017-06-16,"38,6","29,1","19,6","0,0","1,9",29
2017-06-17,"40,1","31,7","23,3","0,0","3,3",25
2017-06-18,"39,0","29,6","20,2","0,0","2,2",22
2017-06-19,"35,5","29,4","23,2","0,0","3,1",30
2017-06-20,"34,0","27,4","20,8","0,0","4,4",44
2017-06-21,"36,8","27,7","18,6","0,0","3,3",33
2017-06-22,"37,7","29,2","20,8","0,0","1,7",30
2017-06-23,"36,3","28,7","21,1","0,0","4,7",21
2017-06-24,"36,1","26,8","17,5","0,0","4,7",21
2017-06-25,"35,2","26,9","18,6","3,4","5,3",37
2017-06-26,"31,0","24,0","17,1",Ip,"3,9",45
2017-06-27,"29,2","22,2","15,3","0,0","6,7",36
2017-06-28,"26,8","22,1","17,4","0,0","8,1",43
2017-06-29,"23,7","18,6","13,5","0,0","7,5",30
2017-06-30,"23,6","17,0","10,4","0,0","2,8",36
2017-07-01,"24,9","18,4","11,8","0,0","4,7",35
2017-07-02,"31,8","21,9","12,0","0,0","4,2",29
